"Day.Mins","Day.Calls","Day.Charge","Eve.Mins","Eve.Calls","Eve.Charge","Night.Mins","Night.Calls","Night.Charge","Intl.Mins","Intl.Calls","Intl.Charge","Id"
145.3,89,24.7,303.8,93,25.82,206.1,82,9.27,8.9,4,2.4,2310
230.7,102,39.22,233.8,109,19.87,215.8,90,9.71,13.5,2,3.65,2311
151.5,104,25.76,242.2,114,20.59,304.2,109,13.69,10.8,2,2.92,2312
146.1,57,24.84,196.2,97,16.68,310.1,110,13.95,9.2,3,2.48,2313
256,111,43.52,187.4,61,15.93,119.1,81,5.36,11.5,4,3.11,2314
200.2,105,34.03,244.4,88,20.77,207.2,97,9.32,11.6,4,3.13,2315
150.7,52,25.62,246.7,96,20.97,103.8,118,4.67,7,4,1.89,2316
186,107,31.62,66,94,5.61,213.1,105,9.59,12.9,4,3.48,2317
212.9,110,36.19,187,69,15.9,128.1,71,5.76,6.3,3,1.7,2318
194.8,133,33.12,213.4,73,18.14,190.8,92,8.59,11.5,7,3.11,2319
272.5,105,46.33,253,83,21.51,180.8,123,8.14,8.7,6,2.35,2320
135.1,109,22.97,205.2,99,17.44,166.3,119,7.48,11.7,4,3.16,2321
154.6,56,26.28,263,84,22.36,367.7,89,16.55,15.5,2,4.19,2322
230.5,116,39.19,265.8,130,22.59,269.7,69,12.14,10.6,6,2.86,2323
165.4,84,28.12,203.7,107,17.31,201.7,65,9.08,8.2,1,2.21,2324
253.5,104,43.1,117.9,123,10.02,248.5,104,11.18,14,2,3.78,2327
168.3,96,28.61,87.6,91,7.45,247.2,87,11.12,8.4,6,2.27,2329
104.7,115,17.8,249.8,144,21.23,192.3,99,8.65,8.9,2,2.4,2330
135.4,101,23.02,238.1,124,20.24,195.6,102,8.8,10.6,2,2.86,2331
191.4,102,32.54,361.8,96,30.75,147.5,132,6.64,7.2,2,1.94,2332
158.7,90,26.98,198.4,117,16.86,181.1,76,8.15,10.5,4,2.84,2333
144.8,84,24.62,164.9,141,14.02,231.5,75,10.42,8.2,4,2.21,2334
98.8,97,16.8,146.9,68,12.49,190.7,105,8.58,10,4,2.7,2335
163,107,27.71,312.8,118,26.59,200,85,9,11.6,5,3.13,2337
181.6,119,30.87,335.7,118,28.53,149.8,64,6.74,8.3,6,2.24,2338
129,78,21.93,188,116,15.98,235,102,10.58,11.2,3,3.02,2339
86,83,14.62,260.7,86,22.16,98.6,109,4.44,8.9,4,2.4,2340
193.9,71,32.96,189.8,81,16.13,196.3,97,8.83,12.6,7,3.4,2341
109.4,107,18.6,244.7,102,20.8,276.9,123,12.46,7.1,7,1.92,2342
188.9,105,32.11,153.6,116,13.06,213.3,106,9.6,10.2,2,2.75,2343
183.4,98,31.18,281.3,95,23.91,105.2,113,4.73,8.2,8,2.21,2345
288.1,101,48.98,137.9,93,11.72,206.5,88,9.29,0,0,0,2346
169.2,96,28.76,149.9,83,12.74,196.9,119,8.86,4.6,4,1.24,2347
264.4,102,44.95,219.6,123,18.67,200.4,89,9.02,11.3,3,3.05,2349
207.7,116,35.31,210.6,99,17.9,238.2,88,10.72,9.6,5,2.59,2350
169.5,151,28.82,112.9,84,9.6,56.6,99,2.55,8.7,4,2.35,2351
141.5,102,24.06,263,94,22.36,207.1,113,9.32,3.4,4,0.92,2352
154.8,71,26.32,244,73,20.74,159.6,81,7.18,12.8,4,3.46,2353
133.5,51,22.7,219.6,96,18.67,210,74,9.45,11.7,4,3.16,2354
224.6,94,38.18,225.9,120,19.2,269,105,12.11,12.5,8,3.38,2356
104,92,17.68,197,125,16.75,110.1,123,4.95,14.6,8,3.94,2359
115.4,90,19.62,217.4,78,18.48,239.9,102,10.8,13.1,4,3.54,2360
222.1,107,37.76,199.4,102,16.95,162.4,107,7.31,9.4,3,2.54,2361
116.4,98,19.79,95.6,74,8.13,181.5,94,8.17,10.5,3,2.84,2362
217.7,118,37.01,231.7,128,19.69,185.3,128,8.34,0,0,0,2363
129.4,84,22,157.3,89,13.37,215.5,77,9.7,13.3,3,3.59,2364
161.8,73,27.51,273,58,23.21,153.9,76,6.93,13.7,4,3.7,2365
198.8,122,33.8,238.6,114,20.28,289.5,69,13.03,11.5,5,3.11,2366
147.8,85,25.13,147.4,93,12.53,203.5,110,9.16,14,5,3.78,2367
262.3,114,44.59,198.9,96,16.91,165.9,90,7.47,6.6,5,1.78,2368
246.4,83,41.89,160.3,88,13.63,170.9,99,7.69,7.6,7,2.05,2369
183.4,111,31.18,168.8,98,14.35,199.7,97,8.99,9.9,4,2.67,2371
191.9,95,32.62,200.9,101,17.08,271.9,74,12.24,18.2,3,4.91,2372
187.8,109,31.93,154.6,97,13.14,213.9,102,9.63,10.1,3,2.73,2373
259.7,106,44.15,152.7,116,12.98,224.7,92,10.11,10.2,2,2.75,2374
180.4,123,30.67,194,98,16.49,227.3,88,10.23,8.4,5,2.27,2375
51.8,107,8.81,230.2,104,19.57,227.5,118,10.24,10.4,4,2.81,2376
206.2,122,35.05,164.5,94,13.98,140.3,101,6.31,12.6,7,3.4,2379
164.3,92,27.93,233.7,107,19.86,187.3,104,8.43,11.8,1,3.19,2380
200.4,80,34.07,131.1,84,11.14,230.7,67,10.38,7.6,5,2.05,2382
154.3,107,26.23,183,111,15.56,54,134,2.43,10.9,8,2.94,2383
122.9,93,20.89,233.5,91,19.85,199.5,144,8.98,9.6,2,2.59,2384
220.8,100,37.54,265.7,106,22.58,212.8,94,9.58,6.4,3,1.73,2385
214.6,78,36.48,251.7,98,21.39,240.8,88,10.84,13.9,2,3.75,2386
145.6,102,24.75,284.7,111,24.2,228.2,91,10.27,12.2,5,3.29,2391
152.9,87,25.99,213.2,99,18.12,205.3,114,9.24,10.8,6,2.92,2392
125.4,158,21.32,269.1,83,22.87,238.6,103,10.74,11,7,2.97,2393
138.3,96,23.51,80.6,79,6.85,163.7,83,7.37,8.3,8,2.24,2394
189.3,157,32.18,174.9,70,14.87,221.9,117,9.99,11.2,5,3.02,2395
199.3,86,33.88,194.8,102,16.56,298.2,82,13.42,14.3,2,3.86,2396
247.5,99,42.08,108.5,118,9.22,232,72,10.44,10.6,3,2.86,2397
175.4,99,29.82,155.3,83,13.2,179.4,86,8.07,11.5,3,3.11,2399
179.4,70,30.5,143,93,12.16,116.3,113,5.23,11.2,5,3.02,2400
126.8,94,21.56,293.6,115,24.96,174.1,91,7.83,8.4,4,2.27,2401
91.9,109,15.62,198.4,111,16.86,171.7,125,7.73,13,7,3.51,2404
210.4,80,35.77,176.6,96,15.01,149.7,56,6.74,15.5,4,4.19,2405
145.6,59,24.75,287.9,131,24.47,181.7,121,8.18,9.2,4,2.48,2407
232.4,76,39.51,153.3,103,13.03,214.6,107,9.66,10.5,2,2.84,2409
86.5,119,14.71,285.2,97,24.24,180.4,133,8.12,8.7,2,2.35,2410
109.9,102,18.68,220.8,114,18.77,104,133,4.68,10.9,6,2.94,2411
156,88,26.52,276.1,81,23.47,175.9,94,7.92,9.3,5,2.51,2412
195,58,33.15,198.5,88,16.87,304.3,110,13.69,14.8,9,4,2414
110,91,18.7,147.3,75,12.52,190.5,73,8.57,6.4,7,1.73,2415
156,141,26.52,256.8,72,21.83,175.3,123,7.89,11.9,5,3.21,2417
98.2,99,16.69,186.7,85,15.87,146.7,96,6.6,9.3,4,2.51,2418
210.6,120,35.8,153.1,84,13.01,262.2,79,11.8,11,5,2.97,2419
115.4,98,19.62,166.2,83,14.13,184.7,79,8.31,15.2,6,4.1,2423
123.8,113,21.05,236.2,77,20.08,73.2,81,3.29,3.7,2,1,2424
117.6,97,19.99,196.3,126,16.69,157.4,113,7.08,6.4,3,1.73,2425
105.3,82,17.9,197.4,109,16.78,187.5,91,8.44,8.6,6,2.32,2426
111.7,121,18.99,237.3,119,20.17,253.5,110,11.41,13.1,6,3.54,2427
159.3,104,27.08,202.3,98,17.2,229,73,10.31,9.5,3,2.57,2428
238,88,40.46,209.6,84,17.82,233,95,10.49,10,5,2.7,2430
128.1,99,21.78,247.7,78,21.05,199.7,121,8.99,15.6,3,4.21,2431
171.2,104,29.1,193.6,74,16.46,196.5,85,8.84,10.2,4,2.75,2432
220,114,37.4,207.7,76,17.65,168.4,137,7.58,12.1,3,3.27,2434
55.6,65,9.45,242.7,121,20.63,176.3,134,7.93,11.3,4,3.05,2435
286.6,79,48.72,315.3,102,26.8,193.9,101,8.73,10.3,6,2.78,2436
207.6,96,35.29,229,112,19.47,162.6,131,7.32,13.3,2,3.59,2437
197.2,113,33.52,242.3,116,20.6,192,76,8.64,11,5,2.97,2439
175.7,120,29.87,168.6,90,14.33,198.9,110,8.95,14.6,4,3.94,2440
205.2,115,34.88,184.8,137,15.71,176.1,115,7.92,7,6,1.89,2441
193.1,104,32.83,111.6,98,9.49,227.4,94,10.23,12.1,4,3.27,2442
232.6,121,39.54,153.2,115,13.02,286.7,77,12.9,4.7,3,1.27,2443
102.7,89,17.46,149.3,100,12.69,188.1,114,8.46,11,5,2.97,2444
263.1,70,44.73,279.3,118,23.74,127.1,143,5.72,9.7,4,2.62,2445
197,79,33.49,201,114,17.09,151.2,111,6.8,11.6,5,3.13,2446
169.3,90,28.78,156,138,13.26,210.8,106,9.49,11.6,6,3.13,2447
201.5,123,34.26,129.2,110,10.98,220.6,98,9.93,12.9,4,3.48,2448
251,119,42.67,91.2,96,7.75,142.2,87,6.4,13.8,3,3.73,2449
230.4,117,39.17,225,101,19.13,198.5,111,8.93,7.6,6,2.05,2450
109.8,120,18.67,230.5,86,19.59,255.8,103,11.51,11.9,6,3.21,2451
173.4,107,29.48,222,84,18.87,64.2,94,2.89,13.7,6,3.7,2453
214.4,93,36.45,211.7,57,17.99,165,79,7.43,10,8,2.7,2454
96.1,103,16.34,246.8,134,20.98,229.7,92,10.34,9.7,4,2.62,2455
101.4,145,17.24,249.1,116,21.17,157.6,107,7.09,7.1,6,1.92,2456
232.5,74,39.53,181.8,142,15.45,203.1,86,9.14,10.4,6,2.81,2457
174.5,120,29.67,217.5,95,18.49,220.3,67,9.91,12.2,2,3.29,2458
224,126,38.08,233.5,89,19.85,293.9,104,13.23,8.8,4,2.38,2459
211.1,99,35.89,176.7,66,15.02,221.5,96,9.97,14.7,7,3.97,2460
109.2,96,18.56,153.1,80,13.01,240,102,10.8,9.8,5,2.65,2461
220,95,37.4,179.9,121,15.29,188.2,109,8.47,11.5,5,3.11,2462
181.4,98,30.84,164.5,98,13.98,171,110,7.69,10.9,4,2.94,2463
180.7,82,30.72,173.7,90,14.76,231.5,89,10.42,10.1,4,2.73,2464
96.5,109,16.41,145.8,109,12.39,174.4,82,7.85,9.4,2,2.54,2465
183.5,93,31.2,170.5,80,14.49,193.8,88,8.72,8.3,5,2.24,2466
107.9,90,18.34,140.4,94,11.93,253.6,79,11.41,10.5,2,2.84,2467
161,96,27.37,244.9,82,20.82,180.8,103,8.14,7.7,6,2.08,2468
149.2,146,25.36,161.9,109,13.76,197.9,109,8.91,8.3,2,2.24,2470
227.8,124,38.73,169.5,112,14.41,201.1,91,9.05,5.6,4,1.51,2471
160.3,87,27.25,202.4,101,17.2,191.1,122,8.6,7.4,3,2,2472
141.7,87,24.09,268.3,89,22.81,241.3,68,10.86,8.5,7,2.3,2474
196.4,115,33.39,150.3,109,12.78,176.2,75,7.93,9.3,1,2.51,2475
175.2,74,29.78,151.7,79,12.89,230.5,109,10.37,5.3,3,1.43,2476
146.8,133,24.96,171.7,73,14.59,234.5,69,10.55,9.9,3,2.67,2477
173.9,111,29.56,287.4,105,24.43,204.8,91,9.22,9.1,7,2.46,2478
305.2,80,51.88,156.5,109,13.3,280,81,12.6,13.2,7,3.56,2479
150,106,25.5,293.8,123,24.97,250.7,65,11.28,10.3,7,2.78,2481
197.5,114,33.58,206.9,119,17.59,163.6,109,7.36,11.3,4,3.05,2482
240.2,67,40.83,153,98,13.01,249,72,11.21,10.2,6,2.75,2483
186.2,117,31.65,286.7,76,24.37,164.3,113,7.39,12.9,3,3.48,2484
116.9,127,19.87,276.5,88,23.5,289.9,125,13.05,12.3,2,3.32,2485
236.7,95,40.24,263.5,56,22.4,259.6,107,11.68,12,4,3.24,2486
173.2,93,29.44,131.2,80,11.15,170.9,104,7.69,5.4,3,1.46,2487
152.2,114,25.87,137.2,102,11.66,185.9,97,8.37,9.8,3,2.65,2488
181.3,135,30.82,182.4,108,15.5,180.6,103,8.13,6.7,2,1.81,2489
175.4,125,29.82,250.7,87,21.31,289.3,74,13.02,9.8,9,2.65,2491
87.6,112,14.89,266.9,107,22.69,214.6,104,9.66,9.8,10,2.65,2492
203.3,45,34.56,141.9,87,12.06,200.7,71,9.03,8.5,6,2.3,2493
262.9,135,44.69,149.5,96,12.71,140.5,109,6.32,8.1,4,2.19,2495
160.8,91,27.34,155.8,82,13.24,254.3,103,11.44,8.5,3,2.3,2496
141.8,116,24.11,167.3,99,14.22,178.1,130,8.01,7.8,3,2.11,2497
50.6,62,8.6,201.4,87,17.12,146.8,121,6.61,4.2,4,1.13,2498
134.9,59,22.93,156,152,13.26,197.5,112,8.89,10.2,5,2.75,2499
252.1,110,42.86,226.1,103,19.22,155.6,83,7,13.8,3,3.73,2500
215.5,95,36.64,241.8,92,20.55,147,108,6.61,9.6,3,2.59,2501
124.8,66,21.22,257.2,85,21.86,193.2,115,8.69,13.4,4,3.62,2502
178.7,114,30.38,271,96,23.04,245.9,94,11.07,16.4,5,4.43,2503
183.2,131,31.14,179.2,73,15.23,292.8,100,13.18,9.9,5,2.67,2504
167.5,96,28.48,139.1,104,11.82,138.4,87,6.23,13,1,3.51,2505
147.1,105,25.01,200,135,17,234.9,65,10.57,12.5,9,3.38,2506
230.1,107,39.12,212,120,18.02,174.9,119,7.87,13.2,4,3.56,2507
135.8,125,23.09,163.2,88,13.87,229.8,106,10.34,12.6,3,3.4,2508
205.7,98,34.97,136.1,107,11.57,159.4,147,7.17,8.7,3,2.35,2509
73.8,105,12.55,143.4,114,12.19,170.2,98,7.66,10.9,3,2.94,2510
189.3,119,32.18,233.5,112,19.85,270.9,104,12.19,10,1,2.7,2511
147.2,115,25.02,161.9,123,13.76,142.1,103,6.39,7.2,6,1.94,2512
137.3,95,23.34,184.2,94,15.66,231.4,70,10.41,10.2,3,2.75,2513
70.7,125,12.02,211,113,17.94,174.6,107,7.86,0,0,0,2514
204.6,117,34.78,205.2,94,17.44,164.6,84,7.41,10.7,5,2.89,2515
129.7,115,22.05,160.8,101,13.67,265,63,11.93,12.2,3,3.29,2517
198.7,70,33.78,209.5,106,17.81,281.9,126,12.69,12.4,4,3.35,2518
145.1,116,24.67,233.7,82,19.86,208.7,95,9.39,7.9,5,2.13,2519
135.2,101,22.98,152.5,79,12.96,224.8,83,10.12,8.4,5,2.27,2520
124.7,105,21.2,250.4,78,21.28,216.4,128,9.74,7.8,8,2.11,2521
215.9,76,36.7,145.4,118,12.36,186.9,129,8.41,12.1,4,3.27,2522
119.2,142,20.26,228.4,139,19.41,197.9,61,8.91,8.4,9,2.27,2523
144.3,116,24.53,156.4,74,13.29,214.7,90,9.66,7.8,10,2.11,2524
235.2,121,39.98,220.6,87,18.75,236.3,91,10.63,11.8,4,3.19,2525
174,57,29.58,281.1,118,23.89,197.2,94,8.87,9.7,2,2.62,2526
151.7,93,25.79,178.5,77,15.17,229.1,111,10.31,13.1,8,3.54,2528
153.1,102,26.03,234.1,77,19.9,329.2,74,14.81,9.9,9,2.67,2529
218.6,93,37.16,149.9,130,12.74,204.6,131,9.21,9.2,5,2.48,2530
265.2,122,45.08,178.7,102,15.19,174.7,90,7.86,10.7,9,2.89,2531
143.3,134,24.36,180.5,113,15.34,184.2,87,8.29,10.1,4,2.73,2532
190.3,98,32.35,252.7,70,21.48,220.6,97,9.93,7.2,9,1.94,2533
115.3,99,19.6,224.7,117,19.1,152.5,98,6.86,18,2,4.86,2535
215.6,86,36.65,167.8,59,14.26,207,67,9.32,6.4,8,1.73,2538
128.8,80,21.9,208.7,93,17.74,202.1,103,9.09,14,7,3.78,2539
71.2,82,12.1,181.6,103,15.44,186.9,111,8.41,12.9,1,3.48,2541
94.9,121,16.13,253.2,83,21.52,175.1,86,7.88,14.2,2,3.83,2542
215.8,123,36.69,285.2,76,24.24,192.1,78,8.64,6.9,3,1.86,2544
97.5,113,16.58,268.1,69,22.79,255.3,62,11.49,13.2,4,3.56,2545
146.5,121,24.91,169.9,125,14.44,238.8,112,10.75,8.2,5,2.21,2546
157.9,72,26.84,234,93,19.89,210,86,9.45,12.2,5,3.29,2547
139.9,117,23.78,223.6,96,19.01,240.8,93,10.84,12.7,4,3.43,2548
153.2,112,26.04,263.3,110,22.38,135,85,6.08,11.9,7,3.21,2549
103.5,134,17.6,319.3,111,27.14,239.9,124,10.8,8.4,4,2.27,2550
185.8,119,31.59,192.3,83,16.35,200,96,9,6.6,4,1.78,2551
129.5,56,22.02,354.2,118,30.11,145.5,93,6.55,10.9,3,2.94,2552
236.6,91,40.22,220.9,146,18.78,146.8,114,6.61,8.9,2,2.4,2553
260.4,107,44.27,208.2,104,17.7,207.9,115,9.36,10,2,2.7,2554
167.3,100,28.44,163.9,79,13.93,185.9,100,8.37,6.7,5,1.81,2555
182.2,101,30.97,212.3,95,18.05,233,123,10.49,9.3,4,2.51,2556
113,80,19.21,150.1,87,12.76,204.3,115,9.19,10.8,4,2.92,2557
185.7,133,31.57,235.1,149,19.98,256.4,78,11.54,16.9,6,4.56,2558
136.2,114,23.15,165.1,118,14.03,137.9,71,6.21,9.6,5,2.59,2559
222.6,81,37.84,190.3,109,16.18,201.2,87,9.05,11.5,2,3.11,2560
197.3,67,33.54,264.5,106,22.48,210.5,116,9.47,9,6,2.43,2561
141.4,130,24.04,186.4,114,15.84,210,111,9.45,7.7,6,2.08,2562
208,69,35.36,95.1,94,8.08,178.5,129,8.03,8,11,2.16,2563
118.5,92,20.15,177.8,109,15.11,255.7,98,11.51,12.1,4,3.27,2564
153.2,65,26.04,229.7,90,19.52,148.2,94,6.67,10.7,8,2.89,2565
108.3,87,18.41,183.6,116,15.61,176.6,109,7.95,13.5,2,3.65,2566
168.6,92,28.66,187.7,107,15.95,216.5,95,9.74,14.4,8,3.89,2567
224.2,81,38.11,243.3,90,20.68,147.8,66,6.65,12,8,3.24,2569
166.9,98,28.37,221.8,77,18.85,243.9,114,10.98,12.8,4,3.46,2570
118.4,100,20.13,144.1,108,12.25,158.1,91,7.11,8.5,6,2.3,2571
190.9,62,32.45,226.6,53,19.26,230.1,96,10.35,7.8,3,2.11,2572
146,121,24.82,203,141,17.26,151.8,120,6.83,13.3,2,3.59,2575
193.4,105,32.88,231.6,79,19.69,226.2,90,10.18,11.1,11,3,2577
185.1,92,31.47,213,85,18.11,196.1,85,8.82,8.5,5,2.3,2578
193.3,106,32.86,169,150,14.37,225.2,122,10.13,11.8,4,3.19,2579
146.4,107,24.89,196.5,99,16.7,230.1,106,10.35,7.8,2,2.11,2580
71.2,90,12.1,304.4,119,25.87,183.3,103,8.25,8.6,4,2.32,2581
205,90,34.85,140.9,114,11.98,272.6,96,12.27,7.5,4,2.03,2583
128.7,78,21.88,240.8,133,20.47,237.7,121,10.7,12.8,6,3.46,2584
216.9,78,36.87,211,115,17.94,179.8,116,8.09,11.4,5,3.08,2585
150,122,25.5,218.5,116,18.57,212.4,89,9.56,9.8,1,2.65,2586
164.1,106,27.9,206,56,17.51,194.7,124,8.76,11.4,2,3.08,2587
212,113,36.04,226.6,128,19.26,193.6,114,8.71,8.9,7,2.4,2588
167.3,99,28.44,194.7,99,16.55,236.7,112,10.65,12,9,3.24,2589
154.4,130,26.25,217.2,101,18.46,185.4,52,8.34,13.9,4,3.75,2590
177.3,95,30.14,211.8,102,18,240.2,108,10.81,9.3,7,2.51,2591
202.9,100,34.49,178.6,46,15.18,203.8,116,9.17,12.8,3,3.46,2593
149.6,120,25.43,200.7,85,17.06,181.2,107,8.15,14.3,9,3.86,2594
122,92,20.74,138.3,114,11.76,224.2,128,10.09,5.8,5,1.57,2597
177.2,88,30.12,270.4,99,22.98,231.5,90,10.42,14,2,3.78,2598
133.1,80,22.63,206.5,120,17.55,221.6,96,9.97,10.3,8,2.78,2599
208.4,120,35.43,174.4,99,14.82,310.7,105,13.98,11.2,4,3.02,2601
173.1,107,29.43,247.2,101,21.01,158.7,104,7.14,11.5,5,3.11,2602
281.2,93,47.8,178.2,101,15.15,244.2,129,10.99,6.4,5,1.73,2604
208.3,89,35.41,169.4,67,14.4,102,90,4.59,15.9,4,4.29,2605
243.4,126,41.38,273.8,109,23.27,282.9,91,12.73,14.1,8,3.81,2606
189.3,100,32.18,239.3,107,20.34,89.7,89,4.04,9.9,3,2.67,2608
168.3,124,28.61,270.9,103,23.03,222.5,98,10.01,6.7,2,1.81,2609
232.9,90,39.59,152.1,94,12.93,344.3,82,15.49,10.7,6,2.89,2610
155,98,26.35,142.4,105,12.1,143.7,117,6.47,5.9,4,1.59,2611
154.4,130,26.25,203.8,90,17.32,158.7,59,7.14,11.8,3,3.19,2612
234.7,102,39.9,195.7,110,16.63,253.4,71,11.4,8.4,8,2.27,2613
240,88,40.8,141,117,11.99,128.9,137,5.8,7.1,9,1.92,2614
166,102,28.22,236.1,97,20.07,134.3,93,6.04,10.9,4,2.94,2616
111.6,140,18.97,213.3,111,18.13,267.6,115,12.04,16,3,4.32,2617
174.5,98,29.67,180.2,103,15.32,179,89,8.06,10.7,2,2.89,2618
175.5,137,29.84,210.6,60,17.9,294.8,121,13.27,6.9,5,1.86,2619
206.2,113,35.05,176.4,102,14.99,297.1,119,13.37,11,7,2.97,2621
207.5,138,35.28,201,116,17.09,164.5,107,7.4,7.5,16,2.03,2622
144.8,105,24.62,206.2,111,17.53,255.4,117,11.49,11.6,2,3.13,2623
258.8,85,44,129.5,114,11.01,193.6,106,8.71,10.9,7,2.94,2624
152.9,119,25.99,171.2,107,14.55,257,106,11.57,12,5,3.24,2626
156.7,51,26.64,236.5,118,20.1,123.2,111,5.54,12.6,6,3.4,2627
150.8,85,25.64,295.9,88,25.15,247.2,104,11.12,12.5,1,3.38,2628
221,126,37.57,204.5,110,17.38,118,98,5.31,6.8,3,1.84,2629
153.6,148,26.11,262.1,87,22.28,225.5,99,10.15,9.8,3,2.65,2631
215.1,91,36.57,138.9,102,11.81,146.2,109,6.58,12.4,2,3.35,2632
174.4,108,29.65,196.7,100,16.72,127.4,74,5.73,11.8,3,3.19,2633
180.5,126,30.69,230,98,19.55,232.5,73,10.46,10.6,3,2.86,2634
123.1,106,20.93,182,102,15.47,244.6,75,11.01,12.6,7,3.4,2635
165.7,94,28.17,257.4,80,21.88,170.8,114,7.69,10,4,2.7,2636
200.2,92,34.03,118.7,87,10.09,236.6,65,10.65,6,6,1.62,2637
154.8,82,26.32,287.7,109,24.45,208.4,80,9.38,5.9,9,1.59,2638
125.4,116,21.32,261.5,95,22.23,241.6,104,10.87,11.4,9,3.08,2639
184.2,111,31.31,312.6,89,26.57,264,55,11.88,12.2,4,3.29,2640
274.7,99,46.7,193.5,118,16.45,299.6,109,13.48,10.8,3,2.92,2641
142,140,24.14,241.6,89,20.54,302,72,13.59,11.3,5,3.05,2642
151.5,99,25.76,147.8,89,12.56,210.4,114,9.47,10,4,2.7,2643
124.8,114,21.22,133,121,11.31,160.3,85,7.21,10.6,7,2.86,2644
179.2,85,30.46,222.9,66,18.95,188.2,113,8.47,12.4,2,3.35,2645
232.7,114,39.56,186.4,123,15.84,153.3,122,6.9,11.5,6,3.11,2647
170.8,145,29.04,236.7,93,20.12,294.5,100,13.25,12.7,1,3.43,2649
216.1,114,36.74,197.5,107,16.79,217.8,104,9.8,9.8,3,2.65,2650
138.7,100,23.58,215.4,58,18.31,164.3,98,7.39,4.9,4,1.32,2651
210.7,112,35.82,238.7,73,20.29,253.6,90,11.41,9.2,5,2.48,2652
181.8,117,30.91,158.1,91,13.44,266.2,123,11.98,9.7,9,2.62,2653
61.6,103,10.47,255.1,110,21.68,225.9,96,10.17,12.4,5,3.35,2654
207.7,85,35.31,196.7,112,16.72,261.7,83,11.78,6.8,3,1.84,2655
219.2,73,37.26,167,65,14.2,161.4,119,7.26,10,5,2.7,2656
227,122,38.59,258.7,111,21.99,169.7,87,7.64,8.9,1,2.4,2657
245.9,73,41.8,240.1,87,20.41,158.7,89,7.14,8.9,5,2.4,2658
257.3,84,43.74,184.8,115,15.71,108.9,109,4.9,13.5,7,3.65,2659
121.1,130,20.59,216,86,18.36,235.1,33,10.58,16.1,5,4.35,2660
233.9,96,39.76,218.9,111,18.61,182.9,109,8.23,9.5,3,2.57,2662
169.8,123,28.87,183.1,94,15.56,395,72,17.77,12.7,7,3.43,2664
116.2,86,19.75,229.7,127,19.52,204.2,109,9.19,10.1,3,2.73,2666
187.7,84,31.91,221,147,18.79,145.7,110,6.56,10,4,2.7,2668
195.9,91,33.3,213.9,84,18.18,88.2,111,3.97,8.6,4,2.32,2669
129.4,97,22,185.4,101,15.76,204.7,106,9.21,1.1,2,0.3,2670
221,108,37.57,151,118,12.84,179,80,8.06,9,6,2.43,2671
140.5,92,23.89,186.8,96,15.88,227,89,10.22,9.5,5,2.57,2672
109.1,117,18.55,217.4,124,18.48,188.4,141,8.48,12.8,6,3.46,2675
207.8,109,35.33,123.5,112,10.5,291.6,115,13.12,5.7,9,1.54,2676
205.9,96,35,257.1,94,21.85,209,63,9.4,12.1,8,3.27,2677
242.6,69,41.24,209,117,17.77,219.7,82,9.89,14.4,6,3.89,2679
229.6,82,39.03,138.1,103,11.74,250.8,109,11.29,3.3,3,0.89,2680
166,62,28.22,233.9,88,19.88,170.1,84,7.65,7.7,3,2.08,2681
106.1,77,18.04,123.5,100,10.5,96.4,92,4.34,12.9,3,3.48,2683
221.8,84,37.71,166,125,14.11,210.2,72,9.46,13.2,4,3.56,2684
204.6,98,34.78,212.5,90,18.06,182.1,95,8.19,9.8,7,2.65,2685
213.5,93,36.3,166.6,114,14.16,122,78,5.49,14.1,3,3.81,2686
152,95,25.84,274.9,73,23.37,162.4,121,7.31,10,1,2.7,2687
166.4,117,28.29,317,129,26.95,160.4,121,7.22,10,2,2.7,2689
177.9,83,30.24,167.3,84,14.22,223.7,142,10.07,15.2,8,4.1,2690
235.1,97,39.97,196.8,104,16.73,259.7,110,11.69,7,7,1.89,2691
186.8,92,31.76,173.7,123,14.76,250.9,131,11.29,9.7,4,2.62,2692
268.4,81,45.63,174.4,115,14.82,193.5,96,8.71,11.6,4,3.13,2693
192.1,95,32.66,249.8,94,21.23,132.6,100,5.97,7.3,3,1.97,2694
179.9,113,30.58,149.8,112,12.73,168.2,79,7.57,9.8,7,2.65,2696
162,82,27.54,324.7,77,27.6,160.1,112,7.2,11.9,5,3.21,2698
175.8,89,29.89,274.3,119,23.32,226.6,69,10.2,12.4,4,3.35,2699
109.4,91,18.6,207.5,111,17.64,135,107,6.08,11.6,5,3.13,2700
208.7,84,35.48,173.3,88,14.73,264.7,107,11.91,8.3,3,2.24,2702
214.6,108,36.48,96.6,82,8.21,170.7,145,7.68,7.9,5,2.13,2703
49.2,121,8.36,143.9,136,12.23,203,97,9.14,12.1,13,3.27,2704
141.3,133,24.02,134.9,96,11.47,227.5,97,10.24,11.2,3,3.02,2705
253.2,89,43.04,237.9,114,20.22,154.3,85,6.94,9.7,7,2.62,2706
206,128,35.02,198.1,71,16.84,135.9,116,6.12,13.2,3,3.56,2707
40.4,105,6.87,172.4,83,14.65,145.1,89,6.53,9,2,2.43,2708
71.2,58,12.1,124.7,105,10.6,155.5,108,7,11.7,3,3.16,2710
191.3,134,32.52,261.5,113,22.23,182.3,111,8.2,10,3,2.7,2712
133.3,101,22.66,255.5,127,21.72,228.6,68,10.29,11.6,2,3.13,2713
183.6,138,31.21,203.8,90,17.32,166.9,89,7.51,6,3,1.62,2714
