"fecha","cp","tipo","transacciones","importe","importetotal","mes"
"2015-08-07",48007,"foodsme",6,17.94,107.64,8
"2015-08-07",48007,"fashionsme",6,85.98,515.88,8
"2015-08-07",48008,"fashionsme",41,90.96,3729.36,8
"2015-08-07",48008,"restaurant",31,35.11,1088.41,8
"2015-08-07",48008,"pharmacy",20,33.5,670,8
"2015-08-07",48008,"beauty",9,44.14,397.26,8
"2015-08-07",48008,"foodsme",4,79.06,316.24,8
"2015-08-07",48010,"beauty",30,44.87,1346.1,8
"2015-08-07",48010,"foodsme",16,34.3,548.8,8
"2015-08-07",48010,"fashionsme",15,98.13,1471.95,8
"2015-08-07",48010,"restaurant",13,59.71,776.23,8
"2015-08-07",48010,"pharmacy",9,22.72,204.48,8
"2015-08-07",48011,"fashionsme",91,107.84,9813.44,8
"2015-08-07",48011,"restaurant",29,53.9,1563.1,8
"2015-08-07",48011,"beauty",21,57.04,1197.84,8
"2015-08-07",48011,"pharmacy",18,29.78,536.04,8
"2015-08-07",48011,"foodsme",4,40.73,162.92,8
"2015-08-07",48012,"foodsme",11,31,341,8
"2015-08-07",48012,"pharmacy",10,30.55,305.5,8
"2015-08-07",48012,"fashionsme",7,21.81,152.67,8
"2015-08-07",48012,"beauty",5,29.28,146.4,8
"2015-08-07",48012,"restaurant",2,38.2,76.4,8
"2015-08-07",48013,"beauty",16,47.03,752.48,8
"2015-08-07",48013,"restaurant",12,82.56,990.72,8
"2015-08-07",48013,"pharmacy",8,40.55,324.4,8
"2015-08-07",48013,"fashionsme",7,167.82,1174.74,8
"2015-08-07",48013,"foodsme",5,20.85,104.25,8
"2015-08-07",48014,"foodsme",25,22.27,556.75,8
"2015-08-07",48014,"pharmacy",20,38.69,773.8,8
"2015-08-07",48014,"beauty",16,23.24,371.84,8
"2015-08-07",48014,"restaurant",12,26.25,315,8
"2015-08-07",48014,"fashionsme",9,60.8,547.2,8
"2015-08-08",48002,"beauty",4,67.14,268.56,8
"2015-08-08",48002,"fashionsme",1,46,46,8
"2015-08-08",48003,"restaurant",5,49.5,247.5,8
"2015-08-08",48003,"foodsme",4,23.41,93.64,8
"2015-08-08",48003,"pharmacy",2,25.85,51.7,8
"2015-08-08",48003,"beauty",2,13.5,27,8
"2015-08-08",48004,"fashionsme",8,56.44,451.52,8
"2015-08-08",48004,"beauty",6,53.18,319.08,8
"2015-08-08",48004,"restaurant",4,42.93,171.72,8
"2015-08-08",48004,"foodsme",4,27.87,111.48,8
"2015-08-08",48004,"pharmacy",1,61.3,61.3,8
"2015-08-08",48005,"fashionsme",43,49.34,2121.62,8
"2015-08-08",48005,"restaurant",28,65.2,1825.6,8
"2015-08-08",48005,"foodsme",15,27.73,415.95,8
"2015-08-08",48005,"pharmacy",6,13.38,80.28,8
"2015-08-08",48005,"beauty",5,60.07,300.35,8
"2015-08-08",48006,"fashionsme",3,29.47,88.41,8
"2015-08-08",48006,"beauty",2,44.65,89.3,8
"2015-08-08",48006,"restaurant",1,44.9,44.9,8
"2015-08-08",48006,"foodsme",1,16.45,16.45,8
"2015-08-08",48006,"pharmacy",1,23.04,23.04,8
"2015-08-08",48008,"restaurant",29,48.39,1403.31,8
"2015-08-08",48008,"fashionsme",18,77.1,1387.8,8
"2015-08-08",48008,"pharmacy",8,21.48,171.84,8
"2015-08-08",48008,"beauty",4,23.34,93.36,8
"2015-08-08",48008,"foodsme",2,28.04,56.08,8
"2015-08-08",48009,"fashionsme",41,77.28,3168.48,8
"2015-08-08",48009,"restaurant",35,65.02,2275.7,8
"2015-08-08",48009,"foodsme",12,29.54,354.48,8
"2015-08-08",48009,"beauty",10,49.1,491,8
"2015-08-08",48009,"pharmacy",1,19.3,19.3,8
"2015-08-08",48010,"foodsme",16,47.97,767.52,8
"2015-08-08",48010,"restaurant",15,94.28,1414.2,8
"2015-08-08",48010,"fashionsme",9,44.51,400.59,8
"2015-08-08",48010,"beauty",9,41.67,375.03,8
"2015-08-08",48010,"pharmacy",2,43.32,86.64,8
"2015-08-08",48011,"fashionsme",45,100.47,4521.15,8
"2015-08-08",48011,"restaurant",25,63.07,1576.75,8
"2015-08-08",48011,"pharmacy",11,23.77,261.47,8
"2015-08-08",48011,"beauty",5,36.73,183.65,8
"2015-08-08",48012,"pharmacy",9,32.16,289.44,8
"2015-08-08",48012,"fashionsme",7,20.93,146.51,8
"2015-08-08",48012,"foodsme",2,43.63,87.26,8
"2015-08-08",48012,"restaurant",2,131,262,8
"2015-08-08",48012,"beauty",2,19.97,39.94,8
"2015-08-08",48013,"restaurant",11,43.27,475.97,8
"2015-08-08",48013,"beauty",7,30.56,213.92,8
"2015-08-08",48013,"foodsme",5,13.22,66.1,8
"2015-08-08",48013,"fashionsme",2,175,350,8
"2015-08-08",48014,"foodsme",13,24.1,313.3,8
"2015-08-08",48014,"fashionsme",6,61.2,367.2,8
"2015-08-08",48014,"restaurant",6,21.22,127.32,8
"2015-08-08",48014,"beauty",6,38.22,229.32,8
"2015-08-08",48014,"pharmacy",3,23.33,69.99,8
"2015-08-09",48005,"restaurant",28,60.73,1700.44,8
"2015-08-09",48005,"pharmacy",3,15.72,47.16,8
"2015-08-09",48005,"foodsme",3,20.99,62.97,8
"2015-08-09",48009,"restaurant",21,84.62,1777.02,8
"2015-08-09",48009,"foodsme",5,13.51,67.55,8
"2015-08-09",48010,"restaurant",6,59.09,354.54,8
"2015-08-09",48010,"foodsme",4,25.05,100.2,8
"2015-08-09",48010,"beauty",1,83.8,83.8,8
"2015-08-09",48011,"restaurant",16,58.25,932,8
"2015-08-09",48011,"pharmacy",1,29.15,29.15,8
"2015-08-09",48013,"restaurant",5,121.31,606.55,8
"2015-08-09",48013,"foodsme",1,23.25,23.25,8
"2015-08-09",48014,"restaurant",7,51.35,359.45,8
"2015-08-10",48001,"restaurant",26,48.34,1256.84,8
"2015-08-10",48001,"fashionsme",10,46.6,466,8
"2015-08-10",48001,"pharmacy",8,55.48,443.84,8
"2015-08-10",48001,"beauty",6,47.67,286.02,8
"2015-08-10",48001,"foodsme",4,55.63,222.52,8
"2015-08-10",48002,"fashionsme",5,64.19,320.95,8
"2015-08-10",48002,"pharmacy",4,28.86,115.44,8
"2015-08-10",48002,"beauty",1,28.55,28.55,8
"2015-08-10",48002,"foodsme",1,1.48,1.48,8
"2015-08-10",48003,"pharmacy",5,29.77,148.85,8
"2015-08-10",48003,"beauty",4,135.57,542.28,8
"2015-08-10",48003,"foodsme",3,11.38,34.14,8
"2015-08-10",48003,"restaurant",2,64.95,129.9,8
"2015-08-10",48003,"fashionsme",1,19.9,19.9,8
"2015-08-10",48004,"pharmacy",17,36.67,623.39,8
"2015-08-10",48004,"foodsme",8,17.46,139.68,8
"2015-08-10",48004,"fashionsme",5,72.48,362.4,8
"2015-08-10",48004,"beauty",2,20.85,41.7,8
"2015-08-10",48004,"restaurant",1,21,21,8
"2015-08-10",48005,"fashionsme",50,63.21,3160.5,8
"2015-08-10",48005,"restaurant",23,55.28,1271.44,8
"2015-08-10",48005,"pharmacy",17,27.33,464.61,8
"2015-08-10",48005,"foodsme",14,53.69,751.66,8
"2015-08-10",48006,"pharmacy",10,36.88,368.8,8
"2015-08-10",48006,"fashionsme",7,31.11,217.77,8
"2015-08-10",48006,"beauty",2,54.95,109.9,8
"2015-08-10",48007,"foodsme",10,22.34,223.4,8
"2015-08-10",48007,"pharmacy",8,24.65,197.2,8
"2015-08-10",48007,"beauty",5,19.48,97.4,8
"2015-08-10",48007,"restaurant",4,23.37,93.48,8
"2015-08-10",48007,"fashionsme",3,34.1,102.3,8
"2015-08-10",48008,"fashionsme",24,43.01,1032.24,8
"2015-08-10",48008,"pharmacy",23,29.22,672.06,8
"2015-08-10",48008,"restaurant",18,28.89,520.02,8
"2015-08-10",48008,"beauty",5,53.58,267.9,8
"2015-08-10",48008,"foodsme",2,18.82,37.64,8
"2015-08-10",48010,"fashionsme",12,56.2,674.4,8
"2015-08-10",48010,"restaurant",11,36.67,403.37,8
"2015-08-10",48010,"beauty",10,55.55,555.5,8
"2015-08-10",48010,"pharmacy",7,32.75,229.25,8
"2015-08-10",48010,"foodsme",2,19.94,39.88,8
"2015-08-10",48011,"fashionsme",66,64.67,4268.22,8
"2015-08-10",48011,"restaurant",15,59.16,887.4,8
"2015-08-10",48011,"pharmacy",11,29.41,323.51,8
"2015-08-10",48011,"beauty",9,61.44,552.96,8
"2015-08-10",48011,"foodsme",3,56.45,169.35,8
"2015-08-10",48013,"pharmacy",7,68.14,476.98,8
"2015-08-10",48013,"restaurant",6,42.4,254.4,8
"2015-08-10",48013,"beauty",3,40.17,120.51,8
"2015-08-10",48013,"foodsme",3,15.14,45.42,8
"2015-08-10",48013,"fashionsme",2,179,358,8
"2015-08-10",48014,"pharmacy",18,29.2,525.6,8
"2015-08-10",48014,"restaurant",11,24.02,264.22,8
"2015-08-10",48014,"fashionsme",10,43.62,436.2,8
"2015-08-10",48014,"foodsme",8,8.18,65.44,8
"2015-08-10",48014,"beauty",2,53.53,107.06,8
"2015-08-11",48001,"restaurant",38,67.68,2571.84,8
"2015-08-11",48001,"fashionsme",17,54.73,930.41,8
"2015-08-11",48001,"pharmacy",11,29.59,325.49,8
"2015-08-11",48001,"beauty",10,72,720,8
"2015-08-11",48001,"foodsme",5,42,210,8
"2015-08-11",48002,"pharmacy",8,34.33,274.64,8
"2015-08-11",48002,"beauty",6,37.43,224.58,8
"2015-08-11",48002,"restaurant",2,92.98,185.96,8
"2015-08-11",48002,"fashionsme",1,40,40,8
"2015-08-11",48003,"pharmacy",6,20.4,122.4,8
"2015-08-11",48003,"restaurant",5,25.46,127.3,8
"2015-08-11",48003,"foodsme",2,23.47,46.94,8
"2015-08-11",48003,"beauty",2,39,78,8
"2015-08-11",48003,"fashionsme",1,62,62,8
"2015-08-11",48004,"fashionsme",17,46.21,785.57,8
"2015-08-11",48004,"pharmacy",14,61.05,854.7,8
"2015-08-11",48004,"foodsme",8,31.56,252.48,8
"2015-08-11",48004,"beauty",8,72.06,576.48,8
"2015-08-11",48004,"restaurant",3,22.47,67.41,8
"2015-08-11",48005,"fashionsme",58,54.73,3174.34,8
"2015-08-11",48005,"restaurant",28,53.94,1510.32,8
"2015-08-11",48005,"foodsme",19,29.73,564.87,8
"2015-08-11",48005,"pharmacy",10,40.48,404.8,8
"2015-08-11",48005,"beauty",6,44.23,265.38,8
"2015-08-11",48006,"pharmacy",11,33.52,368.72,8
"2015-08-11",48006,"beauty",9,28.85,259.65,8
"2015-08-11",48006,"fashionsme",7,40.11,280.77,8
"2015-08-11",48006,"foodsme",2,11.97,23.94,8
"2015-08-11",48006,"restaurant",2,10.55,21.1,8
"2015-08-11",48007,"fashionsme",12,38.11,457.32,8
"2015-08-11",48007,"pharmacy",9,22.84,205.56,8
"2015-08-11",48007,"restaurant",5,34.62,173.1,8
"2015-08-11",48007,"foodsme",4,18.13,72.52,8
"2015-08-11",48007,"beauty",4,32.13,128.52,8
"2015-08-11",48008,"fashionsme",30,62.93,1887.9,8
"2015-08-11",48008,"restaurant",19,27.99,531.81,8
"2015-08-11",48008,"pharmacy",17,45.55,774.35,8
"2015-08-11",48008,"beauty",7,84.88,594.16,8
"2015-08-11",48008,"foodsme",3,11.82,35.46,8
"2015-08-11",48010,"beauty",24,48.37,1160.88,8
"2015-08-11",48010,"fashionsme",10,39.31,393.1,8
"2015-08-11",48010,"pharmacy",10,30.14,301.4,8
"2015-08-11",48010,"restaurant",7,24.3,170.1,8
"2015-08-11",48010,"foodsme",4,52.35,209.4,8
"2015-08-11",48011,"fashionsme",79,64.61,5104.19,8
"2015-08-11",48011,"beauty",17,52.75,896.75,8
"2015-08-11",48011,"restaurant",15,50.04,750.6,8
"2015-08-11",48011,"pharmacy",14,19.34,270.76,8
"2015-08-11",48011,"foodsme",2,39.05,78.1,8
"2015-08-11",48013,"beauty",10,51.38,513.8,8
"2015-08-11",48013,"restaurant",8,40.67,325.36,8
"2015-08-11",48013,"fashionsme",8,153.96,1231.68,8
"2015-08-11",48013,"pharmacy",5,29.48,147.4,8
"2015-08-11",48013,"foodsme",3,39.65,118.95,8
"2015-08-11",48014,"pharmacy",13,21.8,283.4,8
"2015-08-11",48014,"beauty",12,63.05,756.6,8
"2015-08-11",48014,"restaurant",11,25.94,285.34,8
"2015-08-11",48014,"foodsme",4,19.76,79.04,8
"2015-08-11",48014,"fashionsme",4,51.64,206.56,8
"2015-08-12",48001,"restaurant",44,58.35,2567.4,8
"2015-08-12",48001,"fashionsme",18,49.13,884.34,8
"2015-08-12",48001,"pharmacy",11,31.05,341.55,8
"2015-08-12",48001,"beauty",6,57.6,345.6,8
"2015-08-12",48001,"foodsme",6,26.6,159.6,8
"2015-08-12",48002,"beauty",5,44.81,224.05,8
"2015-08-12",48002,"foodsme",2,16.03,32.06,8
"2015-08-12",48002,"pharmacy",2,55.7,111.4,8
"2015-08-12",48003,"foodsme",4,1.3,5.2,8
"2015-08-12",48003,"restaurant",4,57.94,231.76,8
"2015-08-12",48003,"beauty",3,17.63,52.89,8
"2015-08-12",48003,"pharmacy",2,27.81,55.62,8
"2015-08-12",48004,"pharmacy",14,31.04,434.56,8
"2015-08-12",48004,"beauty",12,44.12,529.44,8
"2015-08-12",48004,"fashionsme",9,63.2,568.8,8
"2015-08-12",48004,"foodsme",5,22.94,114.7,8
"2015-08-12",48004,"restaurant",1,11.5,11.5,8
"2015-08-12",48005,"fashionsme",48,52,2496,8
"2015-08-12",48005,"foodsme",26,41.37,1075.62,8
"2015-08-12",48005,"restaurant",19,53.62,1018.78,8
"2015-08-12",48005,"beauty",9,43.12,388.08,8
"2015-08-12",48005,"pharmacy",6,27.68,166.08,8
"2015-08-12",48006,"fashionsme",8,47.77,382.16,8
"2015-08-12",48006,"pharmacy",7,31.53,220.71,8
"2015-08-12",48006,"beauty",4,38.18,152.72,8
"2015-08-12",48006,"restaurant",2,11.1,22.2,8
"2015-08-12",48007,"fashionsme",12,70.64,847.68,8
"2015-08-12",48007,"pharmacy",11,31.64,348.04,8
"2015-08-12",48007,"beauty",3,33.53,100.59,8
"2015-08-12",48007,"foodsme",2,10.87,21.74,8
"2015-08-12",48007,"restaurant",1,20,20,8
"2015-08-12",48008,"restaurant",29,39.47,1144.63,8
"2015-08-12",48008,"fashionsme",23,52.33,1203.59,8
"2015-08-12",48008,"pharmacy",8,27.65,221.2,8
"2015-08-12",48008,"beauty",8,42.29,338.32,8
"2015-08-12",48010,"beauty",26,47.75,1241.5,8
"2015-08-12",48010,"restaurant",13,27.84,361.92,8
"2015-08-12",48010,"pharmacy",10,37.57,375.7,8
"2015-08-12",48010,"fashionsme",9,38.53,346.77,8
"2015-08-12",48010,"foodsme",8,18.83,150.64,8
"2015-08-12",48011,"fashionsme",74,63.28,4682.72,8
"2015-08-12",48011,"restaurant",25,57.04,1426,8
"2015-08-12",48011,"pharmacy",13,27.94,363.22,8
"2015-08-12",48011,"beauty",12,88.67,1064.04,8
"2015-08-12",48011,"foodsme",2,26.83,53.66,8
"2015-08-12",48013,"beauty",12,42.94,515.28,8
"2015-08-12",48013,"pharmacy",12,38.06,456.72,8
"2015-08-12",48013,"restaurant",8,47.3,378.4,8
"2015-08-12",48013,"foodsme",3,20.56,61.68,8
"2015-08-12",48013,"fashionsme",1,30,30,8
"2015-08-12",48014,"beauty",14,63.05,882.7,8
"2015-08-12",48014,"pharmacy",13,21.91,284.83,8
"2015-08-12",48014,"restaurant",12,18.01,216.12,8
"2015-08-12",48014,"foodsme",8,24.32,194.56,8
"2015-08-12",48014,"fashionsme",8,27.34,218.72,8
"2015-08-13",48001,"restaurant",50,57.43,2871.5,8
"2015-08-13",48001,"fashionsme",21,120.43,2529.03,8
"2015-08-13",48001,"beauty",17,53.5,909.5,8
"2015-08-13",48001,"pharmacy",10,19.41,194.1,8
"2015-08-13",48001,"foodsme",4,52.04,208.16,8
"2015-08-13",48003,"restaurant",10,115.71,1157.1,8
"2015-08-13",48003,"pharmacy",5,15.61,78.05,8
"2015-08-13",48003,"foodsme",4,62.73,250.92,8
"2015-08-13",48003,"beauty",2,41,82,8
"2015-08-13",48004,"beauty",11,41.66,458.26,8
"2015-08-13",48004,"fashionsme",7,35.94,251.58,8
"2015-08-13",48004,"pharmacy",6,34.67,208.02,8
"2015-08-13",48004,"foodsme",6,34.99,209.94,8
"2015-08-13",48005,"fashionsme",53,55.22,2926.66,8
"2015-08-13",48005,"restaurant",44,58.76,2585.44,8
"2015-08-13",48005,"foodsme",23,51.65,1187.95,8
"2015-08-13",48005,"pharmacy",7,19.54,136.78,8
"2015-08-13",48005,"beauty",6,61.85,371.1,8
"2015-08-13",48006,"pharmacy",8,29.03,232.24,8
"2015-08-13",48006,"fashionsme",6,40.65,243.9,8
"2015-08-13",48006,"restaurant",2,14.42,28.84,8
"2015-08-13",48006,"beauty",2,61.5,123,8
"2015-08-13",48007,"fashionsme",14,60.05,840.7,8
"2015-08-13",48007,"beauty",7,42.9,300.3,8
"2015-08-13",48007,"foodsme",6,14.32,85.92,8
"2015-08-13",48007,"pharmacy",1,41.77,41.77,8
"2015-08-13",48007,"restaurant",1,337.8,337.8,8
"2015-08-13",48008,"restaurant",37,50.3,1861.1,8
"2015-08-13",48008,"fashionsme",28,50.65,1418.2,8
"2015-08-13",48008,"pharmacy",13,31.36,407.68,8
"2015-08-13",48008,"beauty",6,33.78,202.68,8
"2015-08-13",48008,"foodsme",3,17.54,52.62,8
"2015-08-13",48010,"foodsme",25,27.48,687,8
"2015-08-13",48010,"beauty",18,48.58,874.44,8
"2015-08-13",48010,"restaurant",14,74.51,1043.14,8
"2015-08-13",48010,"pharmacy",11,81.25,893.75,8
"2015-08-13",48010,"fashionsme",8,83.56,668.48,8
"2015-08-13",48011,"fashionsme",77,85.26,6565.02,8
"2015-08-13",48011,"restaurant",30,50.88,1526.4,8
"2015-08-13",48011,"pharmacy",20,39.74,794.8,8
"2015-08-13",48011,"beauty",17,72.87,1238.79,8
"2015-08-13",48011,"foodsme",2,36.7,73.4,8
"2015-08-13",48013,"restaurant",13,56.83,738.79,8
"2015-08-13",48013,"beauty",12,56.25,675,8
"2015-08-13",48013,"fashionsme",6,146.15,876.9,8
"2015-08-13",48013,"pharmacy",5,44.34,221.7,8
"2015-08-13",48013,"foodsme",2,10.48,20.96,8
"2015-08-14",48002,"pharmacy",4,28.16,112.64,8
"2015-08-14",48002,"beauty",3,32.27,96.81,8
"2015-08-14",48002,"fashionsme",1,55,55,8
"2015-08-14",48002,"foodsme",1,33.8,33.8,8
"2015-08-14",48003,"pharmacy",12,17.4,208.8,8
"2015-08-14",48003,"restaurant",8,73.47,587.76,8
"2015-08-14",48003,"beauty",4,46.48,185.92,8
"2015-08-14",48003,"foodsme",1,33.4,33.4,8
"2015-08-14",48004,"pharmacy",13,22.77,296.01,8
"2015-08-14",48004,"beauty",11,38.3,421.3,8
"2015-08-14",48004,"fashionsme",10,49.78,497.8,8
"2015-08-14",48004,"foodsme",8,42.04,336.32,8
"2015-08-14",48004,"restaurant",2,34.03,68.06,8
"2015-08-14",48005,"fashionsme",46,60.66,2790.36,8
"2015-08-14",48005,"restaurant",45,53.43,2404.35,8
"2015-08-14",48005,"foodsme",31,34.55,1071.05,8
"2015-08-14",48005,"beauty",16,41.99,671.84,8
"2015-08-14",48005,"pharmacy",13,27.78,361.14,8
"2015-08-14",48006,"pharmacy",14,25.17,352.38,8
"2015-08-14",48006,"beauty",7,52.54,367.78,8
"2015-08-14",48006,"fashionsme",5,20.83,104.15,8
"2015-08-14",48007,"foodsme",16,16.21,259.36,8
"2015-08-14",48007,"fashionsme",13,61.35,797.55,8
"2015-08-14",48007,"beauty",7,35.64,249.48,8
"2015-08-14",48007,"pharmacy",6,31.99,191.94,8
"2015-08-14",48007,"restaurant",4,35.4,141.6,8
"2015-08-14",48008,"restaurant",26,31.85,828.1,8
"2015-08-14",48008,"fashionsme",23,67.51,1552.73,8
"2015-08-14",48008,"pharmacy",16,32.55,520.8,8
"2015-08-14",48008,"beauty",13,49.84,647.92,8
"2015-08-14",48008,"foodsme",4,22.17,88.68,8
"2015-08-14",48010,"foodsme",30,29,870,8
"2015-08-14",48010,"beauty",26,42.46,1103.96,8
"2015-08-14",48010,"restaurant",15,59.47,892.05,8
"2015-08-14",48010,"fashionsme",15,62.66,939.9,8
"2015-08-14",48010,"pharmacy",7,49.8,348.6,8
"2015-08-14",48011,"fashionsme",71,82.33,5845.43,8
"2015-08-14",48011,"pharmacy",21,20.09,421.89,8
"2015-08-14",48011,"restaurant",21,64.35,1351.35,8
"2015-08-14",48011,"beauty",12,67.41,808.92,8
"2015-08-14",48011,"foodsme",2,34.39,68.78,8
"2015-08-14",48012,"beauty",13,48.8,634.4,8
"2015-08-14",48012,"fashionsme",10,23.52,235.2,8
"2015-08-14",48012,"foodsme",9,39.74,357.66,8
"2015-08-14",48012,"pharmacy",7,22.1,154.7,8
"2015-08-14",48012,"restaurant",3,23.85,71.55,8
"2015-08-14",48013,"beauty",18,47.32,851.76,8
"2015-08-14",48013,"restaurant",6,57.55,345.3,8
"2015-08-14",48013,"fashionsme",5,49.42,247.1,8
"2015-08-14",48013,"pharmacy",3,11.6,34.8,8
"2015-08-14",48013,"foodsme",2,15.47,30.94,8
"2015-08-14",48014,"foodsme",28,27.61,773.08,8
"2015-08-14",48014,"restaurant",14,22.23,311.22,8
"2015-08-14",48014,"beauty",13,40.85,531.05,8
"2015-08-14",48014,"pharmacy",11,31.37,345.07,8
"2015-08-14",48014,"fashionsme",2,89,178,8
"2015-08-14",48015,"pharmacy",13,23.62,307.06,8
"2015-08-14",48015,"beauty",11,28.86,317.46,8
"2015-08-14",48015,"foodsme",9,28.12,253.08,8
"2015-08-14",48015,"restaurant",6,116.8,700.8,8
"2015-08-14",48015,"fashionsme",1,30,30,8
"2015-08-15",48005,"restaurant",42,70.26,2950.92,8
"2015-08-15",48005,"fashionsme",7,28.27,197.89,8
"2015-08-15",48005,"pharmacy",5,13.17,65.85,8
"2015-08-15",48005,"beauty",1,61,61,8
"2015-08-15",48006,"restaurant",5,34.08,170.4,8
"2015-08-15",48006,"fashionsme",1,23.98,23.98,8
"2015-08-15",48006,"pharmacy",1,21.05,21.05,8
"2015-08-15",48008,"restaurant",22,61.54,1353.88,8
"2015-08-15",48008,"pharmacy",9,20.53,184.77,8
"2015-08-15",48008,"fashionsme",2,34.24,68.48,8
"2015-08-15",48008,"foodsme",1,19.58,19.58,8
"2015-08-15",48009,"restaurant",32,78.17,2501.44,8
"2015-08-15",48009,"foodsme",7,14.79,103.53,8
"2015-08-15",48010,"restaurant",13,86.91,1129.83,8
"2015-08-15",48010,"foodsme",4,39.28,157.12,8
"2015-08-15",48010,"fashionsme",1,16.99,16.99,8
"2015-08-15",48010,"beauty",1,43,43,8
"2015-08-15",48012,"fashionsme",5,24.03,120.15,8
"2015-08-15",48012,"pharmacy",4,19.63,78.52,8
"2015-08-15",48013,"restaurant",11,64.72,711.92,8
"2015-08-15",48013,"foodsme",1,66.05,66.05,8
"2015-08-15",48014,"restaurant",6,65.3,391.8,8
"2015-08-15",48014,"pharmacy",3,21.95,65.85,8
"2015-08-16",48005,"restaurant",21,67.5,1417.5,8
"2015-08-16",48005,"foodsme",8,19.2,153.6,8
"2015-08-16",48005,"pharmacy",7,27.67,193.69,8
"2015-08-16",48010,"restaurant",12,71.04,852.48,8
"2015-08-16",48010,"foodsme",3,25.92,77.76,8
"2015-08-16",48010,"beauty",1,43,43,8
"2015-08-16",48011,"restaurant",14,66.45,930.3,8
"2015-08-16",48011,"pharmacy",10,21.23,212.3,8
"2015-08-16",48012,"pharmacy",7,34.99,244.93,8
"2015-08-16",48012,"restaurant",4,75.09,300.36,8
"2015-08-16",48012,"beauty",3,152.67,458.01,8
"2015-08-16",48013,"restaurant",5,73.21,366.05,8
"2015-08-16",48014,"restaurant",8,37.88,303.04,8
"2015-08-16",48014,"pharmacy",2,9.73,19.46,8
"2015-08-17",48001,"restaurant",43,55.99,2407.57,8
"2015-08-17",48001,"fashionsme",16,97.17,1554.72,8
"2015-08-17",48001,"beauty",10,60.28,602.8,8
"2015-08-17",48001,"pharmacy",8,39.86,318.88,8
"2015-08-17",48001,"foodsme",3,24.05,72.15,8
"2015-08-17",48002,"pharmacy",3,24.48,73.44,8
"2015-08-17",48002,"beauty",1,23.8,23.8,8
"2015-08-17",48002,"foodsme",1,19.3,19.3,8
"2015-08-17",48003,"pharmacy",11,21.43,235.73,8
"2015-08-17",48003,"beauty",2,16.57,33.14,8
"2015-08-17",48003,"foodsme",2,7.75,15.5,8
"2015-08-17",48003,"restaurant",2,149.93,299.86,8
"2015-08-17",48004,"pharmacy",11,20.72,227.92,8
"2015-08-17",48004,"fashionsme",8,43.79,350.32,8
"2015-08-17",48004,"foodsme",3,35.02,105.06,8
"2015-08-17",48004,"beauty",3,40.53,121.59,8
"2015-08-17",48005,"fashionsme",39,53.49,2086.11,8
"2015-08-17",48005,"restaurant",32,47.23,1511.36,8
"2015-08-17",48005,"foodsme",11,31.03,341.33,8
"2015-08-17",48005,"pharmacy",6,31.77,190.62,8
"2015-08-17",48005,"beauty",5,35.21,176.05,8
"2015-08-17",48006,"pharmacy",11,29.82,328.02,8
"2015-08-17",48006,"fashionsme",4,64.59,258.36,8
"2015-08-17",48006,"beauty",1,17.5,17.5,8
"2015-08-17",48007,"fashionsme",15,45.09,676.35,8
"2015-08-17",48007,"foodsme",9,22.7,204.3,8
"2015-08-17",48007,"pharmacy",8,25.7,205.6,8
"2015-08-17",48007,"restaurant",3,33.43,100.29,8
"2015-08-17",48007,"beauty",3,82.3,246.9,8
"2015-08-17",48008,"fashionsme",35,46.1,1613.5,8
"2015-08-17",48008,"restaurant",15,44.58,668.7,8
"2015-08-17",48008,"beauty",9,50.51,454.59,8
"2015-08-17",48008,"pharmacy",8,26.75,214,8
"2015-08-17",48008,"foodsme",1,13.3,13.3,8
"2015-08-17",48009,"fashionsme",41,75.17,3081.97,8
"2015-08-17",48009,"restaurant",30,45.47,1364.1,8
"2015-08-17",48009,"beauty",15,52.64,789.6,8
"2015-08-17",48009,"foodsme",14,34.85,487.9,8
"2015-08-17",48009,"pharmacy",7,41.39,289.73,8
"2015-08-17",48010,"beauty",16,37.94,607.04,8
"2015-08-17",48010,"restaurant",10,44.51,445.1,8
"2015-08-17",48010,"fashionsme",8,45.57,364.56,8
"2015-08-17",48010,"pharmacy",7,23.94,167.58,8
"2015-08-17",48010,"foodsme",5,31.35,156.75,8
"2015-08-17",48011,"fashionsme",59,54.44,3211.96,8
"2015-08-17",48011,"restaurant",26,53.22,1383.72,8
"2015-08-17",48011,"pharmacy",17,19.3,328.1,8
"2015-08-17",48011,"beauty",11,73.17,804.87,8
"2015-08-17",48011,"foodsme",1,13.45,13.45,8
"2015-08-17",48012,"foodsme",8,20.71,165.68,8
"2015-08-17",48012,"fashionsme",7,25.5,178.5,8
"2015-08-17",48012,"pharmacy",6,28.97,173.82,8
"2015-08-17",48012,"restaurant",2,14.35,28.7,8
"2015-08-17",48012,"beauty",2,33,66,8
"2015-08-17",48013,"beauty",10,43.01,430.1,8
"2015-08-17",48013,"restaurant",9,41.89,377.01,8
"2015-08-17",48013,"pharmacy",9,33.52,301.68,8
"2015-08-17",48013,"fashionsme",8,86.88,695.04,8
"2015-08-17",48013,"foodsme",3,29.13,87.39,8
"2015-08-17",48014,"foodsme",16,17.7,283.2,8
"2015-08-17",48014,"pharmacy",13,25.27,328.51,8
"2015-08-17",48014,"fashionsme",11,63.26,695.86,8
"2015-08-17",48014,"beauty",9,76.77,690.93,8
"2015-08-17",48014,"restaurant",8,31.13,249.04,8
"2015-08-18",48001,"restaurant",44,45.84,2016.96,8
