Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Crisis,Reforma
803,60,RL,63.0,8199,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005.0,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,648.0,Unf,0.0,80.0,728.0,GasA,Ex,Y,SBrkr,728.0,728.0,0.0,1456.0,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,410.0,TA,TA,Y,36.0,18.0,0.0,0.0,0.0,0,,,,0,10,2008,WD,Normal,189000,Burbuja,3
804,60,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008.0,2009,Hip,CompShg,VinylSd,VinylSd,Stone,,Ex,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,,1734.0,GasA,Ex,Y,SBrkr,1734.0,1088.0,0.0,,0,0,3,1,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3,,TA,TA,Y,52.0,170.0,0.0,0.0,,0,,,,0,1,2009,New,Partial,582933,Burbuja,0
805,20,RL,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954.0,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,812.0,Unf,0.0,124.0,936.0,GasA,TA,Y,SBrkr,1128.0,0.0,0.0,1128.0,0,0,1,0,2,1,TA,5,Min1,0,,Attchd,1954.0,Unf,1,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,GdWo,,0,6,2006,WD,Family,118000,Crisis,52
806,20,RL,91.0,12274,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2008.0,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1417.0,1417.0,GasA,Ex,Y,SBrkr,1428.0,0.0,0.0,1428.0,0,0,2,0,3,1,Ex,6,Typ,0,,Attchd,2008.0,RFn,2,554.0,TA,TA,Y,0.0,60.0,0.0,0.0,0.0,0,,,,0,7,2008,New,Partial,227680,Burbuja,0
807,80,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967.0,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,TA,TA,Av,ALQ,400.0,Rec,,100.0,980.0,GasA,Gd,Y,SBrkr,980.0,0.0,0.0,980.0,0,0,2,0,3,1,TA,6,Typ,0,,Attchd,1967.0,Fin,1,384.0,TA,TA,Y,68.0,0.0,0.0,0.0,0.0,0,,,,0,10,2006,WD,Normal,135500,Crisis,39
808,70,RL,,21384,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923.0,2004,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Gd,GLQ,1309.0,Unf,0.0,15.0,1324.0,GasA,Ex,Y,SBrkr,1072.0,504.0,0.0,1576.0,2,0,1,1,3,1,Gd,6,Typ,1,TA,Attchd,1923.0,RFn,2,528.0,TA,TA,Y,0.0,,0.0,0.0,0.0,0,,,,0,5,2009,WD,Normal,223500,Burbuja,5
809,80,RL,85.0,13400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966.0,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,,TA,TA,CBlock,TA,TA,Av,ALQ,516.0,BLQ,,380.0,1024.0,GasA,TA,Y,SBrkr,1086.0,0.0,0.0,1086.0,1,0,1,0,3,1,TA,6,Typ,1,Gd,Attchd,1966.0,RFn,2,484.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,GdWo,,0,6,2006,WD,Normal,159950,Crisis,40
810,75,RM,90.0,8100,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898.0,1965,Hip,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,849.0,849.0,GasA,TA,N,FuseA,1075.0,1063.0,0.0,2138.0,0,0,2,0,2,3,TA,11,Typ,0,,Detchd,1910.0,Unf,2,360.0,Fa,Po,N,40.0,156.0,0.0,0.0,0.0,0,,MnPrv,,0,11,2009,WD,Normal,106000,Burbuja,44
811,20,RL,78.0,10140,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974.0,1999,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,TA,TA,CBlock,TA,TA,No,ALQ,663.0,LwQ,,0.0,1040.0,GasA,Fa,Y,SBrkr,1309.0,0.0,0.0,1309.0,1,0,1,1,3,1,Gd,5,Typ,1,Fa,Attchd,1974.0,RFn,2,484.0,TA,TA,Y,265.0,0.0,0.0,0.0,0.0,648,Fa,GdPrv,,0,1,2006,WD,Normal,181000,Crisis,7
812,120,RM,,4438,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004.0,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,662.0,Unf,0.0,186.0,848.0,GasA,Ex,Y,SBrkr,848.0,0.0,0.0,848.0,1,0,1,0,1,1,Gd,4,Typ,1,Gd,Attchd,2004.0,Fin,2,420.0,TA,TA,Y,140.0,0.0,0.0,0.0,0.0,0,,,,0,6,2008,ConLD,Normal,144500,Burbuja,4
813,20,C,66.0,8712,Grvl,,Reg,Bnk,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952.0,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,TA,CBlock,TA,TA,Av,Unf,0.0,Unf,0.0,540.0,540.0,GasA,TA,N,FuseA,1044.0,0.0,0.0,1044.0,0,0,1,0,2,1,Fa,4,Typ,0,,Basment,1952.0,Unf,2,504.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0,,,Shed,54,6,2010,WD,Alloca,55993,Burbuja,58
814,20,RL,75.0,9750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1958.0,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,TA,TA,CBlock,TA,TA,No,Rec,608.0,Unf,0.0,834.0,1442.0,GasA,Gd,Y,SBrkr,1442.0,0.0,0.0,1442.0,0,0,1,1,4,1,TA,7,Typ,0,,Attchd,1958.0,RFn,1,301.0,TA,TA,Y,0.0,0.0,,0.0,0.0,0,,,Shed,500,4,2007,COD,Normal,157900,Crisis,49
815,50,RL,45.0,8248,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918.0,1950,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasW,Gd,Y,SBrkr,686.0,564.0,0.0,1250.0,0,1,1,1,3,1,Fa,7,Typ,0,,Detchd,1955.0,Unf,1,280.0,TA,TA,P,207.0,0.0,,0.0,0.0,0,,,,0,7,2006,WD,Normal,116000,Crisis,56
816,20,RL,48.0,12137,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998.0,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1649.0,1649.0,GasA,Ex,Y,SBrkr,1661.0,0.0,0.0,1661.0,0,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1998.0,RFn,2,598.0,TA,TA,Y,0.0,34.0,0.0,0.0,0.0,0,,,,0,5,2010,WD,Normal,224900,Burbuja,12
817,20,RL,,11425,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1954.0,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,486.0,Unf,0.0,522.0,1008.0,GasA,Gd,Y,SBrkr,1008.0,0.0,0.0,1008.0,0,0,1,0,2,1,TA,4,Typ,1,Gd,Attchd,1954.0,RFn,1,275.0,TA,TA,Y,0.0,0.0,,0.0,0.0,0,,,,0,7,2006,WD,Normal,137000,Crisis,52
818,20,RL,,13265,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002.0,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,Gd,TA,PConc,Gd,TA,No,GLQ,1218.0,Unf,0.0,350.0,1568.0,GasA,Ex,Y,SBrkr,1689.0,0.0,0.0,1689.0,1,0,2,0,3,1,Gd,7,Typ,2,Gd,Attchd,2002.0,RFn,3,857.0,TA,TA,Y,150.0,59.0,0.0,0.0,0.0,0,,,,0,7,2008,WD,Normal,271000,Burbuja,6
819,80,RL,80.0,8816,Pave,,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971.0,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,TA,TA,CBlock,TA,TA,Av,GLQ,504.0,Unf,0.0,506.0,1010.0,GasA,Gd,Y,SBrkr,1052.0,0.0,0.0,1052.0,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1971.0,Unf,2,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,MnPrv,,0,6,2010,WD,Normal,155000,Burbuja,39
820,120,RL,44.0,6371,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009.0,2010,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,733.0,Unf,0.0,625.0,1358.0,GasA,Ex,Y,SBrkr,1358.0,0.0,0.0,1358.0,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2010.0,RFn,2,484.0,TA,TA,Y,192.0,35.0,0.0,0.0,0.0,0,,,,0,6,2010,New,Partial,224000,Burbuja,0
821,60,RL,72.0,7226,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003.0,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Ex,Y,SBrkr,798.0,842.0,0.0,1640.0,0,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2003.0,RFn,2,595.0,TA,TA,Y,0.0,45.0,0.0,0.0,0.0,0,,,,0,6,2008,WD,Normal,183000,Burbuja,5
822,20,RM,60.0,6000,Pave,Pave,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953.0,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,Fa,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0.0,936.0,936.0,GasA,TA,N,SBrkr,936.0,0.0,0.0,936.0,0,0,1,0,2,1,TA,4,Min2,0,,Detchd,1974.0,Unf,2,576.0,TA,TA,Y,0.0,32.0,,0.0,0.0,0,,,,0,2,2009,WD,Normal,93000,Burbuja,56
823,60,RL,,12394,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003.0,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847.0,886.0,0.0,1733.0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,433.0,TA,TA,Y,100.0,48.0,0.0,0.0,0.0,0,,,,0,10,2007,WD,Family,225000,Crisis,4
824,50,RL,60.0,9900,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940.0,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,778.0,778.0,GasA,TA,Y,SBrkr,944.0,545.0,0.0,1489.0,0,0,2,0,3,1,TA,7,Typ,1,Gd,Detchd,1940.0,Unf,1,240.0,TA,TA,Y,335.0,0.0,0.0,0.0,0.0,0,,GdWo,,0,7,2009,WD,Normal,139500,Burbuja,59
825,20,FV,81.0,11216,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006.0,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,Gd,No,Unf,0.0,Unf,0.0,1489.0,1489.0,GasA,Ex,Y,SBrkr,1489.0,0.0,0.0,1489.0,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,2,776.0,TA,TA,Y,0.0,140.0,0.0,0.0,0.0,0,,,,0,6,2006,New,Partial,232600,Crisis,0
826,20,RL,,14803,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007.0,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,,Ex,TA,PConc,Ex,TA,Av,GLQ,1636.0,Unf,0.0,442.0,,GasA,Ex,Y,SBrkr,2084.0,0.0,0.0,2084.0,1,0,2,0,2,1,Ex,7,Typ,1,Gd,Attchd,2007.0,Fin,3,,TA,TA,Y,188.0,45.0,0.0,0.0,0.0,0,,,,0,6,2008,New,Partial,385000,Burbuja,0
827,45,RM,50.0,6130,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924.0,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,ALQ,784.0,Unf,0.0,0.0,784.0,GasA,Gd,Y,SBrkr,784.0,0.0,0.0,784.0,1,0,1,0,2,1,Gd,5,Typ,0,,,,,0,0.0,,,Y,0.0,0.0,,0.0,0.0,0,,,,0,5,2008,WD,Normal,109500,Burbuja,58
828,20,RL,65.0,8529,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001.0,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,20.0,Unf,0.0,1434.0,1454.0,GasA,Ex,Y,SBrkr,1434.0,0.0,0.0,1434.0,0,0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2001.0,RFn,2,527.0,TA,TA,Y,290.0,39.0,0.0,0.0,0.0,0,,,,0,4,2009,WD,Normal,189000,Burbuja,8
829,60,RL,,28698,Pave,,IR2,Low,AllPub,CulDSac,Sev,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967.0,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,PConc,TA,Gd,Gd,LwQ,249.0,ALQ,,0.0,1013.0,GasA,TA,Y,SBrkr,1160.0,966.0,0.0,2126.0,0,1,2,1,3,1,TA,7,Min2,0,,Attchd,1967.0,Fin,2,538.0,TA,TA,Y,,0.0,0.0,0.0,,0,,,,0,6,2009,WD,Abnorml,185000,Burbuja,42
830,160,FV,,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005.0,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520.0,623.0,,1223.0,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,2,480.0,TA,TA,Y,0.0,166.0,0.0,0.0,0.0,0,,,,0,7,2006,WD,Normal,147400,Crisis,1
831,20,RL,80.0,11900,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1957.0,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387.0,TA,TA,CBlock,TA,TA,No,Rec,1040.0,Unf,0.0,352.0,1392.0,GasA,TA,Y,FuseA,1392.0,0.0,0.0,1392.0,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,458.0,TA,TA,Y,0.0,0.0,0.0,0.0,,0,,,,0,6,2008,WD,Normal,166000,Burbuja,51
832,160,FV,30.0,3180,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005.0,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,600.0,600.0,GasA,Ex,Y,SBrkr,520.0,600.0,,1200.0,0,0,2,1,2,1,Gd,4,Typ,0,,Detchd,2005.0,RFn,2,480.0,TA,TA,Y,0.0,166.0,0.0,0.0,0.0,0,,,,0,6,2006,WD,Normal,151000,Crisis,1
833,60,RL,44.0,9548,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003.0,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223.0,Gd,TA,PConc,Gd,TA,No,GLQ,483.0,Unf,0.0,458.0,941.0,GasA,Ex,Y,SBrkr,941.0,888.0,0.0,1829.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2003.0,RFn,2,613.0,TA,TA,Y,192.0,39.0,0.0,0.0,0.0,0,,,,0,1,2010,WD,Normal,237000,Burbuja,7
834,20,RL,100.0,10004,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964.0,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,Rec,196.0,BLQ,,975.0,1516.0,GasA,TA,Y,SBrkr,1516.0,0.0,0.0,1516.0,0,0,1,1,3,1,TA,6,Typ,0,,Attchd,1964.0,RFn,2,472.0,TA,TA,Y,0.0,0.0,0.0,0.0,,0,,,,0,2,2009,WD,Normal,167000,Burbuja,45
835,20,RL,75.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1961.0,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136.0,TA,TA,CBlock,TA,TA,No,Rec,572.0,Unf,0.0,572.0,1144.0,GasA,Gd,Y,SBrkr,1144.0,0.0,0.0,1144.0,1,0,1,0,3,1,TA,6,Typ,0,,Attchd,1961.0,Unf,2,456.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,GdWo,,0,9,2008,WD,Normal,139950,Burbuja,47
836,20,RL,60.0,9600,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950.0,1995,Gable,CompShg,VinylSd,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,442.0,Unf,0.0,625.0,1067.0,GasA,TA,Y,SBrkr,1067.0,0.0,0.0,1067.0,0,0,2,0,2,1,Gd,4,Min2,0,,Attchd,1996.0,Unf,2,436.0,TA,TA,Y,290.0,0.0,0.0,0.0,0.0,0,,,,0,2,2010,WD,Normal,128000,Burbuja,15
837,30,RM,90.0,8100,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,1948.0,1973,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,338.0,Unf,0.0,1221.0,1559.0,GasA,Gd,Y,SBrkr,1559.0,0.0,0.0,1559.0,1,0,1,0,2,1,TA,5,Min2,0,,Detchd,1948.0,Unf,2,812.0,TA,TA,Y,0.0,116.0,,0.0,0.0,0,,GdWo,,0,6,2007,COD,Normal,153500,Crisis,34
838,160,RM,,1680,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973.0,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158.0,TA,TA,CBlock,TA,TA,No,BLQ,330.0,Unf,0.0,153.0,483.0,GasA,TA,Y,SBrkr,483.0,504.0,0.0,987.0,1,0,1,1,2,1,TA,5,Typ,0,,Detchd,1973.0,Unf,1,264.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,11,2008,WD,Normal,100000,Burbuja,35
839,20,RL,75.0,9525,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995.0,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1099.0,1099.0,GasA,Ex,Y,SBrkr,1099.0,0.0,0.0,1099.0,0,0,1,1,3,1,Gd,6,Typ,0,,Attchd,1999.0,Unf,1,352.0,TA,TA,Y,278.0,0.0,0.0,0.0,0.0,0,,,,0,6,2008,WD,Normal,144000,Burbuja,2
840,50,RL,70.0,11767,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946.0,1995,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,352.0,Unf,0.0,416.0,768.0,GasA,Ex,Y,SBrkr,768.0,432.0,0.0,1200.0,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1946.0,Unf,1,240.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,5,2008,WD,Normal,130500,Burbuja,13
841,70,RH,,12155,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,6,8,1925.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,156.0,Unf,0.0,516.0,672.0,GasA,TA,N,SBrkr,810.0,672.0,0.0,1482.0,0,0,2,0,4,1,Fa,7,Typ,0,,Detchd,1934.0,Unf,1,400.0,TA,TA,P,0.0,0.0,,0.0,0.0,0,,,,0,3,2008,WD,Normal,140000,Burbuja,58
842,70,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,8,1904.0,2002,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,650.0,650.0,GasA,Gd,Y,SBrkr,958.0,581.0,0.0,1539.0,0,0,2,0,3,1,Gd,8,Typ,1,Po,Detchd,1983.0,Unf,2,686.0,Gd,TA,P,70.0,78.0,,0.0,0.0,0,,,,0,6,2008,WD,Normal,157500,Burbuja,6
843,80,RL,82.0,9020,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966.0,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183.0,TA,TA,CBlock,TA,TA,Gd,Rec,312.0,ALQ,,276.0,1127.0,GasA,TA,Y,SBrkr,1165.0,0.0,0.0,1165.0,1,0,1,1,3,1,TA,6,Typ,0,,Attchd,1966.0,RFn,2,490.0,Gd,Gd,Y,0.0,129.0,0.0,0.0,0.0,0,,GdPrv,,0,5,2008,WD,Normal,174900,Burbuja,42
844,90,RL,80.0,8000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,5,4,1961.0,1961,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,,1800.0,GasA,Ex,N,SBrkr,1800.0,0.0,0.0,1800.0,0,0,2,0,6,2,TA,10,Typ,0,,,,,0,0.0,,,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,7,2007,WD,Normal,141000,Crisis,46
845,50,RM,100.0,12665,Pave,Grvl,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915.0,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,876.0,876.0,GasA,Gd,Y,SBrkr,876.0,540.0,0.0,1416.0,0,0,1,1,4,1,TA,7,Typ,1,Gd,Detchd,1949.0,Unf,3,720.0,TA,TA,Y,418.0,0.0,,0.0,0.0,0,,,,0,6,2008,WD,Normal,153900,Burbuja,58
846,85,RL,,16647,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975.0,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,1390.0,Unf,0.0,0.0,1390.0,GasA,TA,Y,SBrkr,1701.0,0.0,0.0,1701.0,1,0,2,0,3,1,TA,6,Min2,2,TA,Basment,1975.0,Fin,2,611.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,1,2007,WD,Normal,171000,Crisis,26
847,60,RL,75.0,9317,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993.0,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137.0,Gd,TA,PConc,Gd,TA,No,ALQ,513.0,Unf,0.0,227.0,740.0,GasA,Ex,Y,SBrkr,1006.0,769.0,0.0,1775.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1993.0,Unf,2,425.0,TA,TA,Y,234.0,72.0,,0.0,0.0,0,,,,0,7,2009,WD,Normal,213000,Burbuja,16
848,20,RL,36.0,15523,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972.0,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460.0,Unf,0.0,404.0,864.0,GasA,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,1,0,1,0,3,1,TA,5,Typ,1,Fa,Attchd,1972.0,Unf,1,338.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0,,,,0,8,2009,WD,Normal,133500,Burbuja,37
