"Id","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","Heating","HeatingQC","CentralAir","Electrical","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath"
1015,"BrkFace",206,"TA","TA","CBlock","TA","Fa","No","BLQ",336,"Unf",0,746,1082,"GasA","TA","Y","SBrkr",1082,0,0,1082,0,0,1
1016,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",643,"Unf",0,167,810,"GasA","Ex","Y","SBrkr",810,855,0,1665,1,0,2
1017,"BrkFace",196,"Gd","TA","PConc","Gd","TA","Gd","GLQ",690,"Unf",0,814,1504,"GasA","Ex","Y","SBrkr",1504,0,0,1504,1,0,2
1018,"None",0,"Gd","TA","CBlock","Gd","TA","Av","GLQ",1036,"Unf",0,184,1220,"GasA","Gd","Y","SBrkr",1360,0,0,1360,1,0,1
1019,"BrkFace",76,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Gd","Y","SBrkr",802,670,0,1472,0,0,2
1020,"BrkFace",145,"Gd","TA","PConc","Gd","TA","Gd","GLQ",16,"Unf",0,1346,1362,"GasA","Ex","Y","SBrkr",1506,0,0,1506,0,0,2
1021,"None",0,"TA","TA","PConc","Gd","TA","No","GLQ",1024,"Unf",0,108,1132,"GasA","Ex","Y","SBrkr",1132,0,0,1132,1,0,1
1022,"Stone",84,"Gd","TA","PConc","Gd","TA","Av","GLQ",684,"Unf",0,515,1199,"GasA","Ex","Y","SBrkr",1220,0,0,1220,1,0,2
1023,"None",0,"TA","TA","CBlock","TA","TA","No","LwQ",324,"Unf",0,588,912,"GasA","Gd","Y","FuseA",912,336,0,1248,0,0,1
1024,"BrkFace",14,"Gd","TA","PConc","Gd","Gd","No","GLQ",16,"Unf",0,1330,1346,"GasA","Ex","Y","SBrkr",1504,0,0,1504,0,0,2
1025,"None",0,"Gd","TA","CBlock","Gd","TA","Av","ALQ",1165,"LwQ",400,0,1565,"GasA","TA","Y","SBrkr",2898,0,0,2898,1,0,2
1026,"None",0,"TA","TA","CBlock","TA","TA","No","LwQ",138,"Rec",468,276,882,"GasA","TA","Y","SBrkr",882,0,0,882,1,0,1
1027,"BrkFace",324,"TA","TA","CBlock","TA","TA","No","Rec",697,"Unf",0,571,1268,"GasA","TA","Y","SBrkr",1264,0,0,1264,1,0,1
1028,"Stone",338,"Gd","TA","PConc","Gd","TA","Gd","GLQ",1513,"Unf",0,125,1638,"GasA","Ex","Y","SBrkr",1646,0,0,1646,1,0,2
1029,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",368,"BLQ",41,359,768,"GasA","TA","Y","SBrkr",968,408,0,1376,1,0,1
1030,"BrkFace",281,"TA","TA","CBlock","TA","TA","No","BLQ",317,"Unf",0,355,672,"GasA","Gd","Y","SBrkr",672,546,0,1218,0,1,1
1031,"None",0,"TA","TA","PConc","TA","TA","Mn","Unf",0,"Unf",0,686,686,"GasA","Gd","Y","SBrkr",948,980,0,1928,0,0,2
1032,"None",0,"TA","TA","BrkTil","TA","TA","No","GLQ",523,"Unf",0,301,824,"GasA","Ex","Y","SBrkr",1687,998,397,3082,1,0,2
1033,"None",0,"Gd","Gd","PConc","Gd","Gd","No","GLQ",1012,"Unf",0,326,1338,"GasA","Ex","Y","SBrkr",1352,1168,0,2520,1,0,2
1034,"Stone",295,"Gd","TA","PConc","Gd","TA","No","GLQ",986,"Unf",0,668,1654,"GasA","Ex","Y","SBrkr",1654,0,0,1654,1,0,2
1035,"None",0,"TA","Gd","PConc","Fa","Fa","No","Unf",0,"Unf",0,920,920,"GasA","Ex","Y","SBrkr",954,0,0,954,0,0,1
1036,"None",0,"TA","Gd","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Ex","N","SBrkr",845,0,0,845,0,0,1
1037,"Stone",70,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1022,"Unf",0,598,1620,"GasA","Ex","Y","SBrkr",1620,0,0,1620,1,0,2
1038,"BrkFace",396,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1055,1055,"GasA","Ex","Y","SBrkr",1055,1208,0,2263,0,0,2
1039,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,546,546,"GasA","TA","Y","SBrkr",798,546,0,1344,0,0,1
1040,"None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",509,"Unf",0,121,630,"GasA","TA","Y","SBrkr",630,0,0,630,1,0,1
1041,"BrkCmn",67,"TA","TA","CBlock","TA","TA","No","Rec",168,"BLQ",682,284,1134,"GasA","Ex","Y","SBrkr",1803,0,0,1803,1,0,2
1042,"BrkFace",252,"TA","TA","CBlock","TA","TA","No","GLQ",400,"Rec",64,336,800,"GasA","Gd","Y","SBrkr",800,832,0,1632,0,1,1
1043,"Stone",135,"Gd","TA","PConc","Gd","TA","Av","ALQ",900,"Unf",0,406,1306,"GasA","Ex","Y","SBrkr",1306,0,0,1306,1,0,2
1044,"BrkFace",99,"TA","TA","PConc","Gd","TA","No","GLQ",1085,"Unf",0,390,1475,"GasA","Ex","Y","SBrkr",1532,797,0,2329,1,0,2
1045,"None",0,"Gd","TA","PConc","Gd","TA","No","ALQ",1104,"Unf",0,1420,2524,"GasA","TA","Y","SBrkr",2524,0,0,2524,1,0,2
1046,"None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Ex","Y","FuseA",1733,0,0,1733,0,0,2
1047,"Stone",208,"Gd","TA","PConc","Ex","TA","Av","GLQ",240,"Unf",0,1752,1992,"GasA","Ex","Y","SBrkr",1992,876,0,2868,0,0,3
1048,"None",0,"TA","TA","PConc","Gd","TA","No","GLQ",686,"Unf",0,304,990,"GasA","Ex","Y","SBrkr",990,0,0,990,0,1,1
1049,"BrkFace",75,"TA","Fa","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","TA","Y","SBrkr",1771,0,0,1771,0,0,1
1050,"None",0,"TA","TA","CBlock",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Ex","Y","SBrkr",930,0,0,930,0,0,1
1051,"None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1302,1302,"GasA","Ex","Y","SBrkr",1302,0,0,1302,0,0,2
1052,"None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1316,1316,"GasA","Ex","Y","SBrkr",1316,0,0,1316,0,0,2
1053,"BrkCmn",272,"TA","TA","CBlock","TA","TA","No","Rec",442,"Unf",0,374,816,"GasA","TA","Y","SBrkr",1127,850,0,1977,0,1,1
1054,"Stone",145,"TA","TA","CBlock","TA","TA","Av","Rec",383,"Unf",0,833,1216,"GasA","Ex","Y","FuseA",1526,0,0,1526,0,0,1
1055,"BrkFace",210,"Gd","TA","PConc","Gd","TA","Mn","GLQ",932,"Unf",0,133,1065,"GasA","Ex","Y","SBrkr",1091,898,0,1989,1,0,2
1056,"BrkFace",160,"TA","TA","CBlock","Gd","TA","No","ALQ",644,"Unf",0,549,1193,"GasA","TA","Y","SBrkr",1523,0,0,1523,0,1,2
1057,"Stone",240,"Gd","TA","PConc","Gd","TA","Av","GLQ",659,"Unf",0,705,1364,"GasA","Ex","Y","SBrkr",1364,0,0,1364,1,0,2
1058,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",595,"Unf",0,378,973,"GasA","Ex","Y","SBrkr",979,871,0,1850,0,0,2
1059,"Stone",154,"Ex","TA","PConc","Ex","TA","Av","GLQ",936,"Unf",0,168,1104,"GasA","Ex","Y","SBrkr",1130,1054,0,2184,1,0,2
1060,"BrkFace",480,"TA","TA","CBlock","TA","TA","Mn","Rec",297,"LwQ",557,0,854,"GasA","TA","Y","SBrkr",1096,895,0,1991,0,0,1
1061,"None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",616,"Unf",0,722,1338,"GasA","Ex","Y","SBrkr",1338,0,0,1338,1,0,2
1062,"None",0,"Fa","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,894,894,"GasA","TA","Y","SBrkr",894,0,0,894,0,0,1
1063,"None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,662,662,"GasA","TA","N","SBrkr",1422,915,0,2337,0,0,2
1064,"None",0,"TA","Gd","BrkTil","TA","TA","No","BLQ",397,"Unf",0,706,1103,"GasA","Gd","Y","SBrkr",1103,0,0,1103,0,0,1
1065,"BrkFace",200,"TA","TA","CBlock","TA","TA","Mn","BLQ",740,"Rec",230,184,1154,"GasA","Ex","Y","SBrkr",1154,0,0,1154,0,0,1
1066,"None",0,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1201,"Unf",0,105,1306,"GasA","Ex","Y","SBrkr",1306,954,0,2260,1,0,2
1067,"None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,799,799,"GasA","Gd","Y","SBrkr",799,772,0,1571,0,0,2
1068,"BrkFace",360,"TA","TA","CBlock","TA","TA","Gd","GLQ",674,"LwQ",106,0,780,"GasA","TA","Y","SBrkr",798,813,0,1611,1,0,1
1069,"None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",837,"Unf",0,105,942,"GasA","Gd","Y","SBrkr",1291,1230,0,2521,1,0,2
1070,"None",0,"TA","TA","CBlock","TA","TA","No","ALQ",220,"Unf",0,625,845,"GasA","TA","Y","SBrkr",893,0,0,893,0,1,1
1071,"BrkFace",120,"TA","TA","CBlock","TA","TA","No","BLQ",586,"Unf",0,462,1048,"GasA","TA","Y","SBrkr",1048,0,0,1048,1,0,1
1072,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",298,"Unf",0,429,727,"GasA","Ex","Y","SBrkr",829,727,0,1556,0,0,1
1073,"None",0,"TA","TA","CBlock","Fa","Fa","Mn","Unf",0,"Unf",0,810,810,"GasA","Fa","Y","FuseA",1002,454,0,1456,1,1,1
1074,"BrkFace",140,"TA","TA","CBlock","TA","TA","No","BLQ",535,"Unf",0,155,690,"GasA","TA","Y","SBrkr",698,728,0,1426,0,0,1
1075,"None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1240,1240,"GasA","Ex","Y","SBrkr",1240,0,0,1240,0,0,2
1076,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",410,"Unf",0,390,800,"GasA","TA","Y","SBrkr",960,780,0,1740,0,0,1
1077,"None",0,"TA","TA","CBlock","Fa","TA","No","ALQ",626,"Unf",0,170,796,"GasA","Gd","Y","SBrkr",1096,370,0,1466,0,1,2
1078,"None",0,"TA","TA","CBlock","TA","TA","Mn","BLQ",75,"Rec",791,230,1096,"GasA","Ex","Y","SBrkr",1096,0,0,1096,1,0,1
1079,"BrkFace",169,"Gd","TA","PConc","Gd","TA","Mn","GLQ",662,"Unf",0,186,848,"GasA","Ex","Y","SBrkr",848,0,0,848,1,0,1
1080,"None",0,"TA","TA","PConc","Gd","TA","No","GLQ",495,"Unf",0,495,990,"GasA","Gd","Y","SBrkr",990,0,0,990,0,0,1
1081,"BrkFace",144,"Gd","Gd","CBlock","TA","TA","No","ALQ",656,"Unf",0,602,1258,"GasA","Ex","Y","SBrkr",1258,0,0,1258,0,1,2
1082,"None",0,"TA","TA","CBlock","TA","TA","No","ALQ",824,"Unf",0,216,1040,"GasA","Fa","Y","SBrkr",1040,0,0,1040,1,0,1
1083,"BrkFace",100,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1459,1459,"GasA","Ex","Y","SBrkr",1459,0,0,1459,0,0,2
1084,"BrkFace",425,"TA","TA","CBlock","TA","TA","No","BLQ",553,"Unf",0,698,1251,"GasA","TA","Y","SBrkr",1251,0,0,1251,1,0,1
1085,"None",0,"TA","TA","PConc","Gd","TA","No","ALQ",592,"Unf",0,99,691,"GasA","Gd","Y","SBrkr",691,807,0,1498,0,0,2
1086,"None",0,"TA","TA","PConc","Gd","TA","Av","GLQ",747,"Unf",0,189,936,"GasA","Ex","Y","SBrkr",996,0,0,996,1,0,1
1087,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",334,"Unf",0,212,546,"GasA","TA","Y","SBrkr",546,546,0,1092,0,0,1
1088,"None",0,"Gd","TA","PConc","Gd","TA","Mn","Unf",0,"Unf",0,1082,1082,"GasA","Ex","Y","SBrkr",1082,871,0,1953,0,0,2
1089,"Stone",50,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,970,970,"GasA","Ex","Y","SBrkr",970,739,0,1709,0,0,2
1090,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",1039,"Unf",0,208,1247,"GasA","Ex","Y","SBrkr",1247,0,0,1247,1,0,1
1091,"None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"Wall","Fa","N","FuseA",1040,0,0,1040,0,0,2
1092,"BrkFace",212,"Gd","TA","PConc","Gd","TA","No","BLQ",510,"Unf",0,90,600,"GasA","Ex","Y","SBrkr",624,628,0,1252,1,0,2
1093,"None",0,"TA","TA","PConc","TA","TA","No","Rec",423,"Unf",0,758,1181,"GasA","Fa","Y","SBrkr",1390,304,0,1694,0,0,2
1094,"BrkFace",166,"TA","TA","CBlock","TA","TA","Mn","GLQ",661,"Unf",0,203,864,"GasA","Gd","Y","SBrkr",1200,0,0,1200,1,0,1
1095,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",248,"Rec",240,448,936,"GasA","Ex","Y","SBrkr",936,0,0,936,1,0,1
1096,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",24,"Unf",0,1290,1314,"GasA","Gd","Y","SBrkr",1314,0,0,1314,0,0,2
1097,"None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,684,684,"GasA","TA","Y","SBrkr",773,582,0,1355,0,0,1
1098,"None",0,"Gd","TA","CBlock","Gd","TA","No","Unf",0,"Unf",0,1074,1074,"GasA","Ex","Y","SBrkr",1088,0,0,1088,0,0,1
1099,"None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",672,"Unf",0,0,672,"GasA","TA","Y","SBrkr",757,567,0,1324,0,0,1
1100,"BrkFace",206,"TA","TA","CBlock","Gd","TA","No","ALQ",704,"Unf",0,567,1271,"GasA","TA","Y","SBrkr",1601,0,0,1601,0,0,2
1101,"None",0,"TA","TA","CBlock","TA","Fa","No","Rec",290,"Unf",0,0,290,"GasA","TA","N","FuseF",438,0,0,438,0,0,1
1102,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",412,"LwQ",287,251,950,"GasA","TA","Y","SBrkr",950,0,0,950,0,0,1
1103,"BrkFace",45,"TA","TA","CBlock","TA","TA","No","Rec",588,"Unf",0,422,1010,"GasA","Ex","Y","SBrkr",1134,0,0,1134,0,0,1
1104,"None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",655,"Unf",0,0,655,"GasA","Ex","Y","SBrkr",1194,0,0,1194,0,1,1
1105,"BrkFace",304,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,630,630,"GasA","TA","Y","SBrkr",630,672,0,1302,0,0,2
1106,"BrkFace",362,"Gd","TA","PConc","Ex","TA","Av","GLQ",1032,"Unf",0,431,1463,"GasA","Ex","Y","SBrkr",1500,1122,0,2622,1,0,2
1107,"None",0,"Gd","TA","PConc","Gd","TA","Mn","GLQ",738,"Unf",0,172,910,"GasA","Gd","Y","SBrkr",1442,0,0,1442,1,0,2
1108,"None",0,"Gd","TA","PConc","Ex","Gd","No","Unf",0,"Unf",0,868,868,"GasA","Ex","Y","SBrkr",887,1134,0,2021,0,0,2
1109,"None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,924,924,"GasA","Ex","Y","SBrkr",948,742,0,1690,0,0,2
1110,"Stone",42,"Gd","TA","PConc","Ex","TA","Mn","GLQ",1039,"Unf",0,797,1836,"GasA","Ex","Y","SBrkr",1836,0,0,1836,1,0,2
1111,"None",0,"TA","TA","PConc","Gd","TA","No","GLQ",219,"Unf",0,554,773,"GasA","Gd","Y","SBrkr",773,885,0,1658,1,0,2
1112,"BrkFace",660,"TA","TA","CBlock","TA","TA","No","ALQ",403,"Unf",0,400,803,"GasA","TA","Y","SBrkr",1098,866,0,1964,0,0,2
1113,"None",0,"TA","TA","CBlock","TA","TA","No","GLQ",708,"Unf",0,108,816,"GasA","TA","Y","FuseA",816,0,0,816,1,0,1
1114,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",643,"Unf",0,365,1008,"GasA","Gd","Y","SBrkr",1008,0,0,1008,1,0,1
1115,"None",0,"TA","Gd","CBlock","TA","TA","No","Rec",415,"Unf",0,418,833,"GasA","Ex","Y","SBrkr",833,0,0,833,0,0,1
1116,"Stone",328,"Gd","TA","PConc","Ex","TA","No","GLQ",1004,"Unf",0,730,1734,"GasA","Ex","Y","SBrkr",1734,0,0,1734,1,0,2
1117,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",353,"Unf",0,55,408,"GasA","Ex","Y","SBrkr",779,640,0,1419,1,0,2
1118,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",702,"Unf",0,192,894,"GasA","Ex","Y","SBrkr",894,0,0,894,1,0,1
1119,"None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,533,533,"GasA","TA","Y","SBrkr",1021,580,0,1601,0,1,1
1120,"None",0,"TA","TA","CBlock","TA","TA","No","LwQ",369,"Unf",0,671,1040,"GasA","TA","Y","FuseA",1040,0,0,1040,0,0,1
1121,"None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1012,1012,"GasA","TA","Y","FuseA",1012,0,0,1012,0,0,1
1122,"BrkFace",196,"Gd","TA","PConc","Gd","TA","Av","GLQ",24,"Unf",0,1528,1552,"GasA","Ex","Y","SBrkr",1552,0,0,1552,0,0,2
1123,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,672,672,"GasA","Ex","Y","FuseA",960,0,0,960,0,0,1
1124,"None",0,"TA","Ex","CBlock","TA","TA","No","Unf",0,"Unf",0,698,698,"GasA","Ex","Y","SBrkr",698,0,0,698,0,1,1
1125,"BrkFace",170,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,384,384,"GasA","Gd","Y","SBrkr",812,670,0,1482,0,0,2
1126,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,1005,1005,"GasA","TA","Y","SBrkr",1005,0,0,1005,0,0,1
1127,"BrkFace",130,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1373,1373,"GasA","Ex","Y","SBrkr",1555,0,0,1555,0,0,2
1128,"None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",1300,"Unf",0,230,1530,"GasA","Ex","Y","SBrkr",1530,0,0,1530,1,0,2
1129,"None",0,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,847,847,"GasA","Ex","Y","SBrkr",847,1112,0,1959,0,0,2
1130,"BrkFace",180,"TA","TA","CBlock","Gd","TA","Gd","GLQ",936,"Unf",0,0,936,"GasA","TA","Y","SBrkr",936,0,0,936,1,0,1
1131,"None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",622,"Unf",0,500,1122,"GasA","TA","Y","SBrkr",1328,653,0,1981,1,0,2
1132,"None",0,"TA","TA","PConc","Gd","TA","Mn","BLQ",212,"Unf",0,762,974,"GasA","TA","Y","SBrkr",974,0,0,974,0,0,1
1133,"None",0,"TA","TA","BrkTil","TA","TA","Mn","Unf",0,"Unf",0,1008,1008,"GasW","TA","Y","SBrkr",1178,1032,0,2210,0,0,2
1134,"None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",584,"Unf",0,544,1128,"GasA","Ex","Y","SBrkr",1142,878,0,2020,0,0,2
1135,"None",0,"TA","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,916,916,"GasA","Gd","Y","SBrkr",916,684,0,1600,0,0,2
1136,"None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,960,960,"GasA","TA","N","SBrkr",986,0,0,986,0,0,1
1137,"None",0,"TA","TA","CBlock","TA","TA","No","BLQ",280,"Unf",0,752,1032,"GasA","TA","Y","FuseA",1032,220,0,1252,0,0,1
1138,"None",0,"TA","Gd","CBlock","TA","TA","No","Unf",0,"Unf",0,780,780,"GasA","Gd","N","SBrkr",780,240,0,1020,0,0,1
1139,"None",0,"TA","TA","PConc","TA","TA","Gd","ALQ",1567,"Unf",0,0,1567,"GasA","TA","Y","SBrkr",1567,0,0,1567,1,0,2
1140,"None",0,"TA","Fa","BrkTil","TA","TA","No","BLQ",645,"Unf",0,270,915,"GasA","TA","Y","SBrkr",1167,0,0,1167,0,0,1
1141,"None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",852,"Unf",0,100,952,"GasA","TA","Y","SBrkr",952,0,0,952,1,0,1
1142,"BrkFace",44,"TA","Gd","CBlock","TA","TA","No","ALQ",381,"Unf",0,399,780,"GasA","Ex","Y","SBrkr",1088,780,0,1868,1,0,2
1143,"Stone",340,"Gd","TA","PConc","Ex","TA","Gd","GLQ",1150,"Unf",0,316,1466,"GasA","Ex","Y","SBrkr",1466,1362,0,2828,1,0,3
1144,"None",0,"TA","TA","CBlock","TA","TA","No","GLQ",288,"Unf",0,718,1006,"GasA","TA","Y","SBrkr",1006,0,0,1006,0,0,1
1145,"None",0,"TA","Fa","BrkTil","Gd","TA","No","BLQ",348,"Unf",0,324,672,"Grav","Fa","N","FuseA",672,252,0,924,1,0,1
1146,"None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,1042,1042,"GasA","Ex","Y","SBrkr",1042,534,0,1576,0,0,1
1147,"BrkFace",85,"Gd","TA","CBlock","Gd","TA","No","GLQ",1258,"Unf",0,40,1298,"GasA","TA","Y","SBrkr",1298,0,0,1298,1,0,2
1148,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",275,"Unf",0,429,704,"GasA","Ex","Y","SBrkr",860,704,0,1564,0,0,1
1149,"None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",0,572,572,"GasA","TA","Y","SBrkr",572,539,0,1111,0,0,1
1150,"None",0,"TA","Gd","PConc","TA","TA","No","ALQ",624,"Unf",0,26,650,"GasA","Ex","Y","SBrkr",832,650,0,1482,0,1,1
1151,"None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",0,932,932,"GasA","Ex","Y","FuseA",932,0,0,932,0,0,1
1152,"BrkFace",132,"TA","TA","CBlock","TA","TA","No","BLQ",176,"Unf",0,1290,1466,"GasA","TA","Y","SBrkr",1466,0,0,1466,0,0,1
1153,"None",0,"TA","TA","PConc","TA","TA","No","ALQ",296,"GLQ",547,230,1073,"GasA","Ex","Y","SBrkr",1811,0,0,1811,0,0,1
1154,"None",0,"Gd","Gd","BrkTil","TA","TA","Av","ALQ",538,"Unf",0,278,816,"GasA","Ex","Y","SBrkr",816,0,0,816,0,0,1
1155,"Stone",288,"TA","TA","CBlock","TA","TA","Gd","ALQ",454,"Unf",0,410,864,"GasA","TA","Y","SBrkr",902,918,0,1820,0,0,1
1156,"None",0,"Gd","Gd","CBlock","Gd","TA","Gd","ALQ",1157,"Unf",0,280,1437,"GasA","TA","Y","SBrkr",1437,0,0,1437,1,0,2
1157,"None",0,"TA","Gd","PConc","TA","TA","Gd","ALQ",633,"Unf",0,586,1219,"GasA","Gd","Y","SBrkr",1265,0,0,1265,0,1,2
1158,"Stone",166,"Gd","TA","PConc","Gd","TA","No","GLQ",904,"Unf",0,410,1314,"GasA","Ex","Y","SBrkr",1314,0,0,1314,1,0,2
1159,"Stone",186,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1580,1580,"GasA","Ex","Y","SBrkr",1580,0,0,1580,0,0,2
1160,"BrkFace",270,"Gd","TA","CBlock","TA","TA","No","ALQ",442,"Unf",0,459,901,"GasA","TA","Y","SBrkr",943,933,0,1876,0,0,2
1161,"None",0,"TA","TA","CBlock","Gd","TA","No","ALQ",311,"Unf",0,544,855,"GasA","Fa","Y","SBrkr",855,601,0,1456,0,0,2
1162,"BrkFace",72,"Gd","TA","CBlock","TA","TA","No","BLQ",728,"Unf",0,568,1296,"GasA","Ex","Y","SBrkr",1640,0,0,1640,1,0,1
1163,"None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",492,"Unf",0,402,894,"GasA","Gd","Y","SBrkr",894,0,0,894,0,0,1
1164,"None",0,"TA","TA","CBlock","Gd","TA","Av","GLQ",1198,"Unf",0,0,1198,"GasA","TA","Y","SBrkr",1258,0,0,1258,2,0,0
1165,"None",0,"TA","TA","PConc","Gd","TA","Gd","ALQ",680,"Rec",391,289,1360,"GasA","Ex","Y","SBrkr",1432,0,0,1432,1,0,1
1166,"Stone",268,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,1502,1502,"GasA","Ex","Y","SBrkr",1502,0,0,1502,0,0,2
1167,"Stone",72,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",0,1694,1694,"GasA","Ex","Y","SBrkr",1694,0,0,1694,0,0,2
1168,"None",0,"TA","TA","PConc","Gd","TA","No","GLQ",786,"Unf",0,173,959,"GasA","Ex","Y","SBrkr",959,712,0,1671,1,0,2
1169,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",626,"Unf",0,501,1127,"GasA","Ex","Y","SBrkr",1236,872,0,2108,0,0,2
1170,"BrkFace",1378,"Gd","Gd","PConc","Ex","TA","Gd","GLQ",1387,"Unf",0,543,1930,"GasA","Ex","Y","SBrkr",1831,1796,0,3627,1,0,3
1171,"None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",522,"Unf",0,574,1096,"GasA","TA","Y","SBrkr",1118,0,0,1118,1,0,1
1172,"None",0,"TA","TA","CBlock","TA","TA","No","ALQ",662,"Unf",0,599,1261,"GasA","Ex","Y","SBrkr",1261,0,0,1261,1,0,1
1173,"None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",0,625,625,"GasA","Ex","Y","SBrkr",625,625,0,1250,0,0,2
1174,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",152,"BLQ",469,977,1598,"GasA","TA","Y","SBrkr",1636,971,479,3086,0,0,3
1175,"None",0,"TA","TA","BrkTil","Gd","TA","No","Rec",503,"Unf",0,449,952,"GasA","TA","Y","SBrkr",1170,1175,0,2345,0,0,2
1176,"BrkFace",337,"Gd","TA","PConc","Gd","TA","No","GLQ",700,"Unf",0,983,1683,"GasA","Ex","Y","SBrkr",2129,743,0,2872,0,0,2
1177,"None",0,"TA","TA","CBlock","TA","TA","No","ALQ",658,"Unf",0,218,876,"GasA","TA","Y","SBrkr",923,0,0,923,1,0,1
1178,"None",0,"TA","TA","CBlock","TA","TA","No","Rec",468,"Unf",0,350,818,"GasA","TA","Y","SBrkr",818,406,0,1224,0,0,1
1179,"None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",0,731,731,"GasA","Ex","Y","SBrkr",820,523,0,1343,0,0,1
1180,"None",0,"TA","TA","Slab",NA,NA,NA,NA,0,NA,0,0,0,"GasA","Gd","Y","SBrkr",1124,0,0,1124,0,0,1
1181,"None",0,"TA","TA","Wood","Gd","TA","No","LwQ",1216,"Unf",0,0,1216,"GasA","Ex","Y","SBrkr",1298,1216,0,2514,0,0,2
1182,"Stone",186,"Ex","TA","PConc","Ex","TA","Gd","GLQ",1480,"Unf",0,120,1600,"GasA","Ex","Y","SBrkr",1652,0,0,1652,1,1,2
