Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,Reforma,MSZoning,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,SaleType,SaleCondition,Crisis
838.0,160.0,47.08890533773477,1680.0,6.0,5.0,1973.0,1973.0,158.0,330.0,0.0,153.0,483.0,483.0,504.0,0.0,987.0,1.0,0.0,1.0,1.0,2.0,1.0,5.0,0.0,1973.0,1.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2008.0,100000.0,35.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,Burbuja
839.0,20.0,75.0,9525.0,5.0,6.0,1995.0,2006.0,0.0,0.0,0.0,1099.0,1099.0,1099.0,0.0,0.0,1099.0,0.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1999.0,1.0,352.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,144000.0,2.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Burbuja
840.0,50.0,70.0,11767.0,5.0,6.0,1946.0,1995.0,0.0,352.0,0.0,416.0,768.0,768.0,432.0,0.0,1200.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1946.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,130500.0,13.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,Burbuja
841.0,70.0,67.44087780592977,12155.0,6.0,8.0,1925.0,1950.0,0.0,156.0,0.0,516.0,672.0,810.0,672.0,0.0,1482.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,0.0,1934.0,1.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2008.0,140000.0,58.0,RH,Pave,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,TA,N,SBrkr,Fa,Typ,Detchd,Unf,TA,TA,P,WD,Normal,Burbuja
842.0,70.0,60.0,10440.0,5.0,8.0,1904.0,2002.0,0.0,0.0,0.0,650.0,650.0,958.0,581.0,0.0,1539.0,0.0,0.0,2.0,0.0,3.0,1.0,8.0,1.0,1983.0,2.0,686.0,70.0,78.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,157500.0,6.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Detchd,Unf,Gd,TA,P,WD,Normal,Burbuja
843.0,80.0,82.0,9020.0,6.0,7.0,1966.0,1966.0,183.0,312.0,0.0,276.0,1127.0,1165.0,0.0,0.0,1165.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1966.0,2.0,490.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,174900.0,42.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,Gd,Gd,Y,WD,Normal,Burbuja
844.0,90.0,80.0,8000.0,5.0,4.0,1961.0,1961.0,0.0,0.0,0.0,1616.5328706866692,1800.0,1800.0,0.0,0.0,1800.0,0.0,0.0,2.0,0.0,6.0,2.0,10.0,0.0,1943.3682490602218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,141000.0,46.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,Duplex,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Crisis
845.0,50.0,100.0,12665.0,5.0,8.0,1915.0,1950.0,0.0,0.0,0.0,876.0,876.0,876.0,540.0,0.0,1416.0,0.0,0.0,1.0,1.0,4.0,1.0,7.0,1.0,1949.0,3.0,720.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2008.0,153900.0,58.0,RM,Pave,IR1,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,Burbuja
846.0,85.0,71.57549929103595,16647.0,5.0,5.0,1975.0,1981.0,0.0,1390.0,0.0,0.0,1390.0,1701.0,0.0,0.0,1701.0,1.0,0.0,2.0,0.0,3.0,1.0,6.0,2.0,1975.0,2.0,611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,171000.0,26.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,Gd,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Min2,Basment,Fin,TA,TA,Y,WD,Normal,Crisis
847.0,60.0,75.0,9317.0,7.0,5.0,1993.0,1993.0,137.0,513.0,0.0,227.0,740.0,1006.0,769.0,0.0,1775.0,1.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1993.0,2.0,425.0,234.0,72.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,213000.0,16.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,Gd,TA,PConc,Gd,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Burbuja
848.0,20.0,36.0,15523.0,5.0,6.0,1972.0,1972.0,0.0,460.0,0.0,404.0,864.0,864.0,0.0,0.0,864.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,1972.0,1.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,133500.0,37.0,RL,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Burbuja
849.0,50.0,75.0,45600.0,6.0,8.0,1908.0,1997.0,0.0,0.0,0.0,907.0,907.0,1307.0,1051.0,0.0,2358.0,0.0,0.0,3.0,0.0,5.0,1.0,10.0,1.0,1908.0,2.0,360.0,106.64385596360752,40.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,240000.0,11.0,RL,Pave,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,Fa,TA,Y,WD,Normal,Burbuja
850.0,80.0,80.0,9600.0,6.0,7.0,1976.0,1994.0,360.0,0.0,0.0,528.0,528.0,1094.0,761.0,0.0,1855.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,1.0,1976.0,2.0,512.0,113.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,187000.0,13.0,RL,Pave,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,Crisis
851.0,120.0,36.0,4435.0,6.0,5.0,2003.0,2003.0,170.0,659.0,0.0,189.0,848.0,848.0,0.0,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2003.0,2.0,420.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,131500.0,4.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,Crisis
852.0,120.0,54.91190043444503,3196.0,8.0,5.0,2003.0,2003.0,40.0,0.0,0.0,1273.0,1273.0,1456.0,0.0,0.0,1456.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,2003.0,2.0,400.0,143.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,215000.0,3.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,Crisis
853.0,75.0,53.0,7128.0,7.0,5.0,1941.0,1950.0,0.0,364.0,0.0,554.0,918.0,918.0,728.0,0.0,1646.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,2.0,1941.0,1.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,164000.0,57.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,Crisis
854.0,80.0,72.43959224415299,12095.0,6.0,6.0,1964.0,1964.0,115.0,564.0,0.0,563.0,1127.0,1445.0,0.0,0.0,1445.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1964.0,2.0,645.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,158000.0,45.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,HdBoard,BrkFace,TA,Gd,CBlock,TA,TA,Gd,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,Burbuja
855.0,20.0,102.0,17920.0,5.0,4.0,1955.0,1974.0,0.0,306.0,0.0,372.0,1763.0,1779.0,0.0,0.0,1779.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,1.0,1955.0,2.0,454.0,0.0,28.807061128286193,0.0,0.0,0.0,0.0,0.0,7.0,2006.0,170000.0,32.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Plywood,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Rec,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Abnorml,Crisis
856.0,20.0,61.75164772987026,6897.0,5.0,8.0,1962.0,2010.0,0.0,659.0,0.0,381.0,1040.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1962.0,1.0,260.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,127000.0,0.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,Burbuja
857.0,80.0,63.648140800646175,10970.0,6.0,6.0,1978.0,1978.0,0.0,505.0,0.0,0.0,940.0,1026.0,0.0,0.0,1026.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1981.0,2.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,147000.0,30.0,RL,Pave,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,HdBoard,None,TA,TA,CBlock,Gd,Gd,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,Fa,Y,WD,Normal,Burbuja
858.0,60.0,65.0,8125.0,6.0,5.0,1994.0,1995.0,0.0,0.0,0.0,702.0,702.0,702.0,779.0,0.0,1481.0,0.0,0.0,2.0,1.0,3.0,1.0,6.0,1.0,1994.0,2.0,343.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,3.0,2009.0,174000.0,14.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,Burbuja
859.0,20.0,80.0,10400.0,7.0,5.0,1976.0,1976.0,189.0,0.0,0.0,1090.0,1090.0,1370.0,0.0,0.0,1370.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,1976.0,2.0,479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,152000.0,33.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,RFn,TA,TA,Y,WD,Family,Burbuja
860.0,60.0,85.19938590473711,11029.0,6.0,7.0,1968.0,1984.0,220.0,619.0,0.0,435.0,1054.0,1512.0,1142.0,0.0,2654.0,1.0,0.0,2.0,1.0,4.0,1.0,9.0,1.0,1968.0,2.0,619.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,8.0,2006.0,250000.0,22.0,RL,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Crisis
861.0,50.0,55.0,7642.0,7.0,8.0,1918.0,1998.0,0.0,0.0,0.0,912.0,912.0,912.0,514.0,0.0,1426.0,0.0,0.0,1.0,1.0,3.0,1.0,7.0,1.0,1925.0,1.0,216.0,0.0,41.275650720904935,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,189950.0,9.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,Crisis
862.0,190.0,75.0,11625.0,5.0,4.0,1965.0,1965.0,0.0,841.0,0.0,198.0,1039.0,1039.0,0.0,0.0,1039.0,1.0,0.0,1.0,1.0,3.0,1.0,6.0,0.0,1965.0,2.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2010.0,131500.0,45.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,Hip,CompShg,Plywood,HdBoard,None,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Burbuja
863.0,20.0,81.0,9672.0,6.0,5.0,1984.0,1985.0,0.0,338.0,0.0,702.0,1040.0,1097.0,0.0,0.0,1097.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,1986.0,2.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2010.0,152000.0,25.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Burbuja
864.0,20.0,70.0,7931.0,5.0,5.0,1959.0,1959.0,0.0,1148.0,0.0,0.0,1148.0,1148.0,0.0,0.0,1148.0,1.0,0.0,1.0,0.0,3.0,1.0,6.0,0.0,1959.0,1.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,132500.0,50.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,None,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Burbuja
865.0,20.0,72.0,8640.0,7.0,5.0,2007.0,2008.0,0.0,0.0,0.0,1372.0,1372.0,1372.0,0.0,0.0,1372.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,0.0,2008.0,2.0,529.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,5.0,2008.0,250580.0,0.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,New,Partial,Burbuja
866.0,20.0,73.58950217820613,8750.0,5.0,6.0,1970.0,1970.0,76.0,828.0,0.0,174.0,1002.0,1002.0,0.0,0.0,1002.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1973.0,2.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,148500.0,39.0,RL,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,Burbuja
867.0,20.0,67.0,10656.0,8.0,5.0,2006.0,2007.0,274.0,0.0,0.0,1638.0,1638.0,1646.0,0.0,0.0,1646.0,0.0,0.0,2.0,0.0,3.0,1.0,6.0,1.0,2007.0,3.0,870.0,192.0,80.0,0.0,0.0,0.0,0.0,0.0,11.0,2007.0,248900.0,0.0,RL,Pave,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,New,Partial,Crisis
868.0,20.0,85.0,6970.0,4.0,5.0,1961.0,1961.0,0.0,932.0,0.0,108.0,1040.0,1120.0,0.0,0.0,1120.0,1.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1961.0,2.0,544.0,168.0,0.0,0.0,0.0,0.0,0.0,400.0,5.0,2007.0,129000.0,46.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Fa,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,Crisis
869.0,60.0,84.9358747486882,14762.0,5.0,6.0,1948.0,1950.0,0.0,0.0,0.0,0.0,719.8768894888462,1547.0,720.0,0.0,2320.0,0.0,0.0,2.0,0.0,2.0,1.0,7.0,1.0,1979.0,2.0,672.0,120.0,144.0,0.0,0.0,0.0,0.0,0.0,5.0,2006.0,169000.0,56.0,RL,Pave,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,Slab,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,P,WD,Normal,Crisis
870.0,60.0,80.0,9938.0,7.0,5.0,1993.0,1994.0,246.0,750.0,0.0,300.0,1050.0,1062.0,887.0,0.0,1949.0,1.0,0.0,2.0,1.0,3.0,1.0,8.0,1.0,1993.0,2.0,574.0,156.0,90.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,236000.0,16.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,Burbuja
871.0,20.0,60.0,6600.0,5.0,5.0,1962.0,1962.0,0.0,0.0,0.0,894.0,894.0,894.0,0.0,0.0,894.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,1962.0,1.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,109500.0,47.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Gd,N,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Normal,Burbuja
872.0,60.0,70.0,8750.0,6.0,5.0,1998.0,1998.0,116.0,505.0,0.0,299.0,804.0,804.0,878.0,0.0,1682.0,0.0,0.0,2.0,1.0,3.0,1.0,7.0,0.0,1998.0,2.0,523.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,200500.0,12.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Attchd,RFn,TA,TA,Y,WD,Normal,Burbuja
873.0,20.0,74.0,8892.0,5.0,7.0,1953.0,1996.0,0.0,0.0,0.0,105.0,105.0,910.0,0.0,0.0,910.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1953.0,2.0,414.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2008.0,116000.0,12.0,RL,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,WdShing,Wd Shng,None,Gd,TA,Stone,TA,TA,Av,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Burbuja
874.0,40.0,60.0,12144.0,5.0,7.0,1949.0,1950.0,0.0,375.0,0.0,457.0,832.0,1036.0,0.0,0.0,1268.0,0.0,0.0,1.0,0.0,3.0,1.0,6.0,1.0,1949.0,1.0,288.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,133000.0,59.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Burbuja
875.0,50.0,52.0,5720.0,5.0,6.0,1941.0,1950.0,0.0,0.0,0.0,676.0,676.0,676.0,455.0,0.0,1131.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,0.0,1941.0,1.0,200.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,66500.0,59.0,RM,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Detchd,Unf,TA,TA,Y,WD,Abnorml,Burbuja
876.0,60.0,75.0,9000.0,8.0,5.0,2007.0,2007.0,0.0,64.0,0.0,1120.0,1184.0,1184.0,1426.0,0.0,2610.0,0.0,0.0,2.0,1.0,4.0,1.0,11.0,1.0,2007.0,2.0,550.0,208.0,73.19867567995104,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,303477.0,0.0,FV,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,BuiltIn,Fin,TA,TA,Y,New,Partial,Crisis
877.0,20.0,94.0,25286.0,4.0,5.0,1963.0,1963.0,0.0,633.0,0.0,431.0,1064.0,1040.0,0.0,0.0,1040.0,1.0,0.0,1.0,0.0,3.0,1.0,5.0,0.0,1963.0,2.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,132250.0,44.0,RL,Pave,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,Plywood,None,TA,TA,PConc,TA,TA,Gd,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Attchd,Unf,TA,TA,Y,WD,Normal,Crisis
878.0,60.0,74.0,8834.0,9.0,5.0,2004.0,2005.0,216.0,1170.0,0.0,292.0,1462.0,1462.0,762.0,0.0,2224.0,1.0,0.0,2.0,1.0,4.0,1.0,10.0,1.0,2004.0,3.0,738.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2009.0,350000.0,4.0,RL,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Attchd,Fin,TA,TA,Y,WD,Normal,Burbuja
