"Id","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDrive","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeature","MiscVal","MoSold","YrSold","SaleType","SaleCondition"
909,0,2,1,"TA",5,"Typ",0,NA,"Attchd",1983,"Unf",2,484,"TA","TA","Y",164,0,0,0,0,0,NA,"MnPrv",NA,0,6,2006,"WD","Normal"
910,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,390,"TA","TA","Y",36,24,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal"
911,0,5,2,"TA",12,"Typ",0,NA,"Detchd",1960,"Unf",2,480,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,1,2010,"WD","Normal"
912,1,3,1,"Gd",5,"Typ",0,NA,"Detchd",1978,"Unf",1,252,"TA","TA","Y",173,0,0,0,0,0,NA,NA,NA,0,10,2009,"WD","Normal"
913,0,3,1,"TA",6,"Min1",0,NA,"Detchd",1925,"Unf",1,450,"TA","TA","Y",0,0,112,0,120,0,NA,"MnPrv","Shed",620,7,2006,"WD","Abnorml"
914,0,4,2,"TA",8,"Typ",0,NA,"2Types",1949,"Unf",3,871,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal"
915,1,2,1,"Gd",4,"Typ",0,NA,"Detchd",2009,"RFn",2,528,"TA","TA","Y",0,234,0,0,0,0,NA,NA,NA,0,6,2009,"New","Partial"
916,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,1,2007,"WD","Normal"
917,0,1,1,"TA",4,"Typ",0,NA,"Detchd",1958,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,10,2006,"WD","Abnorml"
918,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1956,"RFn",1,284,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal"
919,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1991,"RFn",3,833,"TA","TA","Y",72,192,224,0,0,0,NA,"GdPrv",NA,0,11,2007,"WD","Normal"
920,0,3,1,"TA",6,"Min1",1,"TA","Attchd",1990,"Unf",2,601,"TA","TA","Y",0,51,0,0,190,0,NA,NA,NA,0,5,2008,"WD","Normal"
921,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",1994,"RFn",2,471,"TA","TA","Y",300,87,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal"
922,2,4,2,"TA",9,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,70,0,0,0,0,NA,"GdPrv",NA,0,9,2008,"WD","Normal"
923,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,397,"TA","TA","Y",100,0,0,23,0,0,NA,NA,NA,0,10,2006,"New","Partial"
924,0,2,1,"Gd",5,"Typ",1,"Fa","Attchd",1993,"RFn",2,533,"TA","TA","Y",0,69,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
925,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1980,"Unf",2,612,"TA","TA","Y",384,131,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal"
926,0,3,1,"Ex",6,"Typ",0,NA,"Attchd",1977,"RFn",2,540,"TA","TA","Y",180,0,0,0,0,0,NA,NA,NA,0,3,2008,"WD","Abnorml"
927,1,4,1,"Ex",10,"Typ",1,"Gd","BuiltIn",2003,"Fin",3,656,"TA","TA","Y",104,100,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal"
928,1,4,1,"TA",9,"Typ",1,"Gd","Attchd",1968,"RFn",2,486,"TA","TA","Y",0,43,0,0,0,0,NA,"GdPrv",NA,0,4,2008,"WD","Normal"
929,0,3,1,"Ex",7,"Typ",1,"TA","Attchd",2001,"RFn",2,522,"TA","TA","Y",202,151,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal"
930,1,4,1,"Gd",8,"Typ",1,"TA","BuiltIn",1997,"Fin",2,642,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,11,2006,"WD","Normal"
931,0,3,1,"Gd",7,"Typ",0,NA,"Attchd",2007,"Fin",3,610,"TA","TA","Y",100,18,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
932,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1965,"Unf",1,429,"TA","TA","Y",0,0,0,0,0,0,NA,"GdWo",NA,0,7,2009,"WD","Normal"
933,0,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2006,"Fin",3,788,"TA","TA","Y",0,191,0,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
934,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2004,"RFn",2,570,"TA","TA","Y",192,36,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal"
935,0,4,1,"Gd",9,"Typ",1,"Gd","Attchd",1960,"RFn",2,505,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,11,2008,"WD","Normal"
936,0,1,1,"TA",5,"Typ",0,NA,"Detchd",1953,"Unf",2,528,"TA","TA","Y",0,0,32,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
937,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",2003,"RFn",2,555,"TA","TA","Y",0,41,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal"
938,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"RFn",2,689,"TA","TA","Y",0,48,0,0,0,0,NA,NA,NA,0,2,2009,"WD","Normal"
939,1,3,1,"Gd",7,"Typ",0,NA,"Attchd",2006,"RFn",3,868,"TA","TA","Y",0,90,0,0,0,0,NA,NA,NA,0,8,2006,"New","Partial"
940,0,4,1,"TA",10,"Typ",2,"TA","Attchd",1940,"Unf",1,349,"TA","TA","Y",56,0,318,0,0,0,NA,NA,NA,0,6,2010,"COD","Normal"
941,0,4,2,"TA",8,"Typ",0,NA,"Attchd",1976,"Unf",2,574,"TA","TA","Y",40,0,0,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal"
942,1,3,1,"Gd",8,"Typ",1,"TA","BuiltIn",1999,"RFn",2,390,"TA","TA","Y",0,0,0,168,0,0,NA,"GdPrv",NA,0,6,2009,"WD","Normal"
943,0,4,2,"TA",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",321,0,0,0,0,0,NA,NA,NA,0,8,2007,"Oth","Abnorml"
944,0,4,2,"TA",8,"Typ",0,NA,"Attchd",1967,"Unf",2,576,"TA","TA","P",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
945,0,3,1,"Gd",7,"Typ",1,"Gd","Basment",1958,"RFn",2,525,"TA","TA","Y",0,118,0,0,233,0,NA,NA,NA,0,1,2009,"COD","Abnorml"
946,0,2,1,"TA",7,"Typ",0,NA,"Detchd",1963,"Unf",2,456,"TA","TA","Y",48,0,244,0,0,0,NA,"MnWw",NA,0,9,2009,"WD","Normal"
947,0,3,1,"TA",6,"Typ",1,"TA","Attchd",1959,"RFn",1,796,"TA","TA","Y",86,0,0,0,0,0,NA,NA,NA,0,3,2006,"WD","Normal"
948,0,3,1,"Gd",9,"Typ",1,"Gd","Attchd",2002,"Fin",3,808,"TA","TA","Y",0,252,0,0,0,0,NA,NA,NA,0,11,2007,"WD","Normal"
949,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",2002,"RFn",2,474,"TA","TA","Y",144,96,0,0,0,0,NA,NA,NA,0,2,2006,"WD","Normal"
950,1,3,1,"Gd",5,"Typ",1,"TA","Attchd",1972,"RFn",2,676,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,3,2010,"WD","Normal"
951,0,3,1,"Gd",5,"Typ",0,NA,"Detchd",1980,"RFn",2,720,"TA","TA","Y",194,0,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal"
952,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1979,"Unf",1,300,"TA","TA","Y",421,0,0,0,0,0,NA,"MnPrv",NA,0,7,2006,"WD","Abnorml"
953,0,2,1,"TA",5,"Typ",0,NA,"Detchd",1974,"Fin",1,396,"TA","TA","Y",192,0,0,0,0,0,NA,"MnPrv",NA,0,4,2009,"WD","Normal"
954,1,4,1,"TA",7,"Min2",1,"Po","Attchd",1969,"RFn",2,530,"TA","TA","Y",305,189,0,0,0,0,NA,"MnPrv","Shed",400,9,2008,"WD","Normal"
955,0,4,0,"TA",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,10,2006,"WD","AdjLand"
956,0,4,2,"TA",8,"Typ",0,NA,"Attchd",1946,"Unf",2,492,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2007,"WD","Normal"
957,1,2,1,"TA",5,"Typ",1,"TA","Attchd",1980,"Fin",2,462,"TA","TA","Y",150,0,0,0,0,0,NA,"GdPrv",NA,0,5,2009,"WD","Normal"
958,0,3,1,"TA",6,"Typ",0,NA,"Detchd",1977,"Fin",2,576,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal"
959,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2003,"RFn",2,531,"TA","TA","Y",0,39,0,0,0,0,NA,NA,NA,0,10,2007,"WD","Normal"
960,1,3,1,"Gd",6,"Typ",0,NA,"Detchd",1999,"Unf",2,484,"TA","TA","Y",0,44,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal"
961,0,2,1,"TA",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",117,0,0,0,0,0,NA,NA,NA,0,2,2010,"WD","Normal"
962,1,4,1,"TA",11,"Typ",1,"TA","Attchd",1977,"Fin",2,619,"TA","TA","Y",550,282,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
963,1,3,1,"Gd",7,"Typ",1,"TA","Detchd",1976,"Unf",2,440,"TA","TA","Y",48,0,0,0,0,0,NA,NA,NA,0,7,2007,"WD","Normal"
964,0,2,1,"Ex",7,"Typ",0,NA,"Attchd",2007,"Fin",2,702,"TA","TA","Y",288,136,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal"
965,1,4,1,"Gd",8,"Typ",1,"Gd","BuiltIn",2002,"Fin",2,510,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,2,2010,"WD","Normal"
966,1,3,1,"Gd",8,"Typ",1,"Gd","Attchd",2005,"Fin",2,393,"TA","TA","Y",0,72,0,0,0,0,NA,NA,NA,0,7,2007,"New","Partial"
967,1,2,1,"TA",7,"Min2",2,"TA","Detchd",1940,"Unf",1,256,"TA","TA","Y",0,70,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal"
968,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1955,"Unf",1,260,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
969,0,2,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,"GdWo",NA,0,5,2009,"WD","Abnorml"
970,0,2,1,"TA",6,"Typ",0,NA,"Attchd",1958,"RFn",1,264,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,3,2006,"ConLD","Normal"
971,1,4,1,"TA",6,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,12,2006,"WD","Abnorml"
972,0,2,1,"Gd",6,"Typ",0,NA,"BuiltIn",2003,"RFn",2,474,"TA","TA","Y",0,27,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
973,0,2,1,"TA",5,"Typ",1,"TA","Attchd",1979,"Unf",1,264,"TA","TA","Y",28,0,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Normal"
974,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2007,"Fin",2,480,"TA","TA","Y",0,120,0,0,0,0,NA,NA,NA,0,12,2008,"New","Partial"
975,0,3,1,"Gd",8,"Typ",0,NA,"Detchd",1997,"Unf",2,532,"TA","TA","Y",509,135,0,0,0,0,NA,"GdPrv",NA,0,10,2009,"WD","Normal"
976,1,3,1,"Gd",6,"Typ",0,NA,"Detchd",2000,"Unf",2,490,"TA","TA","Y",153,50,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal"
977,0,2,1,"Fa",4,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,8,2006,"WD","Normal"
978,1,1,1,"Gd",4,"Typ",0,NA,"Attchd",2007,"Fin",2,569,"TA","TA","Y",0,116,0,0,0,0,NA,NA,NA,0,11,2007,"New","Partial"
979,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1999,"Unf",2,400,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Abnorml"
980,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1963,"Unf",2,480,"TA","TA","Y",0,80,0,0,0,0,NA,"MnPrv",NA,0,6,2009,"WD","Normal"
981,0,3,1,"Ex",6,"Typ",0,NA,"Attchd",1961,"RFn",2,588,"TA","TA","Y",144,76,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
982,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1998,"Fin",3,676,"TA","TA","Y",250,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
983,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,388,"TA","TA","Y",100,16,0,0,0,0,NA,NA,NA,0,3,2008,"WD","Normal"
984,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",2002,"Unf",2,779,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,5,2008,"WD","Normal"
985,0,4,2,"Gd",8,"Typ",0,NA,"Attchd",1977,"Unf",2,539,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,8,2009,"COD","Normal"
986,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1950,"Unf",1,240,"TA","TA","Y",0,48,0,0,0,0,NA,NA,NA,0,8,2008,"ConLD","Normal"
987,0,2,1,"Gd",5,"Typ",0,NA,"Attchd",1950,"Unf",1,255,"Fa","TA","Y",394,0,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
988,1,3,1,"Ex",8,"Typ",1,"Gd","Attchd",2010,"Fin",3,606,"TA","TA","Y",168,95,0,0,0,0,NA,NA,NA,0,4,2010,"New","Partial"
989,1,4,1,"Gd",8,"Typ",1,"TA","Attchd",1976,"Fin",2,551,"TA","TA","Y",0,224,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
990,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2006,"RFn",2,614,"TA","TA","Y",0,50,0,0,0,0,NA,NA,NA,0,8,2006,"New","Partial"
991,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1997,"Fin",3,870,"TA","TA","Y",0,70,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
992,1,4,1,"Gd",8,"Typ",1,"Gd","Attchd",1925,"Unf",2,424,"TA","TA","P",0,169,0,0,0,0,NA,NA,NA,0,11,2009,"WD","Normal"
993,1,3,1,"Gd",7,"Typ",1,"Fa","Attchd",1964,"RFn",2,440,"TA","TA","Y",239,42,0,0,0,0,NA,"MnWw",NA,0,7,2007,"WD","Normal"
994,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2005,"RFn",2,564,"TA","TA","Y",0,35,0,0,0,0,NA,NA,NA,0,8,2006,"New","Partial"
995,0,3,1,"Ex",7,"Typ",1,"Gd","Attchd",2008,"Fin",3,786,"TA","TA","Y",216,48,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
996,1,3,1,"TA",5,"Typ",0,NA,"Detchd",1946,"Unf",1,305,"TA","TA","Y",0,57,0,0,63,0,NA,"MnPrv",NA,0,8,2006,"WD","Abnorml"
997,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1961,"Unf",1,368,"TA","TA","Y",0,319,0,0,0,0,NA,NA,NA,0,1,2006,"COD","Normal"
998,0,2,1,"TA",6,"Typ",1,"TA","Attchd",1970,"RFn",2,615,"TA","TA","Y",371,0,0,0,0,0,NA,NA,NA,0,2,2009,"WD","Normal"
999,0,3,1,"TA",6,"Typ",1,"Gd","Detchd",1922,"Unf",1,210,"TA","Fa","P",0,100,48,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal"
1000,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",2006,"RFn",2,632,"TA","TA","Y",105,61,0,0,0,0,NA,NA,NA,0,2,2010,"WD","Normal"
1001,0,2,1,"Fa",4,"Min1",0,NA,"Detchd",1956,"Unf",2,528,"TA","Fa","Y",0,0,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
1002,0,2,1,"Ex",4,"Typ",0,NA,"Detchd",1920,"Unf",1,216,"Fa","TA","N",0,20,94,0,0,0,NA,NA,NA,0,1,2007,"WD","Abnorml"
1003,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2006,"RFn",3,824,"TA","TA","Y",144,104,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
1004,0,4,2,"TA",8,"Typ",0,NA,"Detchd",1976,"Unf",2,528,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2007,"WD","Normal"
1005,0,1,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,457,"TA","TA","Y",156,0,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal"
1006,0,3,1,"TA",6,"Typ",0,NA,"Attchd",1977,"Unf",1,328,"TA","TA","Y",210,0,0,0,0,0,NA,NA,NA,0,11,2008,"WD","Normal"
1007,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1970,"Unf",2,484,"TA","TA","Y",0,0,0,0,147,0,NA,NA,NA,0,3,2007,"WD","Normal"
1008,1,3,1,"TA",6,"Typ",0,NA,"Attchd",1970,"RFn",1,286,"TA","TA","Y",238,0,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal"
1009,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2004,"Fin",2,550,"TA","TA","Y",100,48,0,0,180,0,NA,NA,NA,0,4,2009,"WD","Normal"
1010,0,4,1,"TA",7,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"P",0,0,138,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
1011,0,4,1,"TA",7,"Typ",1,"Gd","Attchd",1948,"Unf",1,312,"TA","TA","Y",0,0,108,0,0,0,NA,NA,NA,0,8,2008,"WD","Normal"
1012,0,4,2,"TA",8,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal"
1013,1,3,1,"Gd",7,"Typ",2,"TA","Detchd",1923,"Unf",1,180,"TA","TA","Y",96,0,112,0,53,0,NA,NA,NA,0,8,2007,"WD","Normal"
1014,0,2,1,"TA",4,"Maj2",0,NA,"Detchd",1956,"Unf",1,280,"TA","TA","Y",0,30,226,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal"
1015,0,2,1,"TA",5,"Typ",1,"Gd","Detchd",1948,"Unf",1,240,"TA","TA","Y",0,130,0,0,0,0,NA,NA,NA,0,11,2007,"WD","Normal"
1016,1,3,1,"Gd",6,"Typ",0,NA,"Attchd",2001,"Fin",2,528,"TA","TA","Y",0,45,0,0,0,0,NA,NA,NA,0,11,2009,"WD","Normal"
1017,0,3,1,"Gd",6,"Typ",1,"TA","Attchd",1996,"Fin",2,478,"TA","TA","Y",115,66,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal"
1018,0,1,1,"Gd",4,"Typ",1,"Ex","Attchd",1984,"RFn",2,565,"TA","TA","Y",63,0,0,0,0,0,NA,NA,NA,0,8,2009,"COD","Abnorml"
1019,1,3,1,"Gd",7,"Typ",1,"TA","Attchd",1991,"RFn",2,402,"TA","TA","Y",164,0,0,0,0,0,NA,NA,NA,0,5,2007,"WD","Normal"
1020,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"Fin",2,440,"TA","TA","Y",142,20,0,0,0,0,NA,NA,NA,0,4,2006,"WD","Normal"
1021,1,2,1,"Gd",5,"Typ",0,NA,"Attchd",2005,"Fin",2,451,"TA","TA","Y",252,64,0,0,0,0,NA,NA,NA,0,6,2008,"WD","Normal"
1022,0,2,1,"Gd",6,"Typ",0,NA,"Attchd",2006,"RFn",2,632,"TA","TA","Y",105,54,0,0,0,0,NA,NA,NA,0,7,2006,"New","Partial"
1023,0,2,1,"TA",6,"Typ",0,NA,"Detchd",1957,"Unf",1,160,"Fa","Fa","Y",0,0,192,0,0,0,NA,NA,NA,0,3,2007,"WD","Normal"
1024,0,2,1,"Gd",7,"Typ",1,"Gd","Attchd",2005,"Fin",2,437,"TA","TA","Y",156,20,0,0,0,0,NA,NA,NA,0,5,2008,"WD","Normal"
1025,0,2,1,"Gd",10,"Typ",1,"Gd","Attchd",1976,"Fin",2,665,"TA","TA","Y",0,72,174,0,0,0,NA,NA,NA,0,5,2008,"COD","Abnorml"
1026,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1980,"Unf",2,461,"TA","TA","Y",96,0,0,0,0,0,NA,"MnPrv",NA,0,3,2007,"WD","Normal"
1027,0,3,1,"TA",6,"Typ",2,"Gd","Attchd",1960,"Unf",2,461,"TA","TA","Y",0,0,0,0,143,0,NA,NA,NA,0,4,2010,"WD","Normal"
1028,0,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2008,"RFn",3,800,"TA","TA","Y",192,44,0,0,0,0,NA,NA,NA,0,4,2008,"New","Partial"
1029,0,3,1,"TA",6,"Typ",1,"Gd","Attchd",1941,"Unf",1,240,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2007,"WD","Normal"
1030,1,3,1,"TA",7,"Typ",0,NA,"Detchd",1972,"Unf",1,264,"TA","TA","Y",0,28,0,0,0,0,NA,NA,NA,0,5,2006,"WD","Normal"
1031,0,5,2,"TA",10,"Typ",0,NA,NA,NA,NA,0,0,NA,NA,"N",0,0,228,0,0,0,NA,NA,NA,0,7,2006,"WD","Normal"
1032,1,5,1,"TA",12,"Typ",2,"TA","Basment",1970,"Fin",2,672,"TA","TA","Y",136,63,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal"
1033,1,5,1,"Gd",10,"Typ",1,"TA","Attchd",1993,"RFn",3,796,"TA","TA","Y",209,55,0,0,0,0,NA,NA,NA,0,11,2006,"WD","Abnorml"
1034,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2002,"Unf",3,900,"TA","TA","Y",0,136,0,0,0,0,NA,NA,NA,0,2,2006,"WD","Normal"
1035,0,2,1,"Fa",5,"Typ",1,"Gd","Basment",1938,"Unf",1,240,"Fa","TA","Y",0,0,0,0,0,0,NA,"MnPrv",NA,0,6,2007,"WD","Normal"
1036,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1957,"Unf",1,290,"TA","TA","N",186,0,0,0,0,0,NA,NA,NA,0,1,2009,"WD","Normal"
1037,0,2,1,"Ex",6,"Typ",1,"Ex","Attchd",2008,"Fin",3,912,"TA","TA","Y",228,0,0,0,0,0,NA,NA,NA,0,9,2009,"WD","Normal"
1038,1,3,1,"Gd",7,"Typ",1,"TA","BuiltIn",2001,"Fin",2,905,"TA","TA","Y",0,45,0,0,189,0,NA,NA,NA,0,9,2008,"WD","Normal"
1039,1,3,1,"TA",6,"Typ",1,"TA",NA,NA,NA,0,0,NA,NA,"Y",0,0,0,0,0,0,NA,NA,NA,0,5,2009,"WD","Normal"
1040,0,1,1,"TA",3,"Typ",0,NA,"Attchd",1970,"Unf",1,286,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2009,"WD","Normal"
1041,0,3,1,"TA",8,"Maj1",1,"TA","Attchd",1957,"RFn",2,484,"TA","TA","Y",0,0,0,0,0,0,NA,"GdPrv",NA,0,1,2006,"WD","Normal"
1042,1,4,1,"Gd",7,"Typ",0,NA,"Attchd",1966,"Unf",2,484,"TA","TA","Y",0,40,0,0,0,0,NA,NA,NA,0,7,2008,"WD","Normal"
1043,0,1,1,"Gd",5,"Typ",1,"Gd","Attchd",2005,"RFn",2,624,"TA","TA","Y",170,63,0,0,0,0,NA,NA,NA,0,8,2009,"WD","Normal"
1044,1,4,1,"Gd",10,"Typ",1,"Ex","Attchd",1990,"Unf",2,514,"TA","TA","Y",192,121,0,0,0,0,NA,NA,NA,0,5,2008,"WD","Normal"
1045,1,4,1,"Gd",9,"Typ",1,"Gd","Attchd",1981,"Fin",2,542,"TA","TA","Y",474,120,0,0,0,0,NA,"MnPrv",NA,0,7,2009,"WD","Normal"
1046,0,4,1,"TA",8,"Min2",1,"Gd","Attchd",1955,"Unf",2,452,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,6,2009,"WD","Normal"
1047,1,4,1,"Ex",11,"Typ",1,"Gd","BuiltIn",2005,"Fin",3,716,"TA","TA","Y",214,108,0,0,0,0,NA,NA,NA,0,7,2006,"New","Partial"
1048,0,3,1,"TA",5,"Typ",0,NA,"Detchd",1996,"Unf",2,672,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,2,2008,"WD","Normal"
1049,0,3,1,"TA",9,"Min1",1,"TA","Attchd",1960,"Unf",2,336,"TA","TA","Y",0,0,0,0,0,0,NA,"GdPrv",NA,0,11,2009,"WD","Normal"
1050,0,2,1,"Gd",6,"Typ",0,NA,"Detchd",1946,"Unf",1,308,"TA","TA","Y",0,0,0,0,0,0,NA,NA,NA,0,4,2010,"WD","Abnorml"
1051,0,3,1,"Gd",6,"Typ",0,NA,"Attchd",2007,"Fin",2,436,"TA","TA","Y",0,22,0,0,0,0,NA,NA,NA,0,8,2007,"New","Partial"
1052,0,3,1,"Gd",6,"Typ",1,"Gd","Attchd",2007,"Fin",2,440,"TA","TA","Y",0,20,0,0,0,0,NA,NA,NA,0,10,2007,"New","Partial"
1053,1,4,1,"TA",9,"Typ",1,"TA","Attchd",1964,"RFn",2,540,"TA","TA","Y",0,52,0,0,0,0,NA,"GdPrv",NA,0,6,2007,"WD","Normal"
1054,0,4,1,"TA",7,"Min2",1,"Gd","Basment",1957,"Unf",1,364,"TA","TA","Y",116,78,0,0,0,0,NA,NA,NA,0,5,2010,"WD","Normal"
1055,1,3,1,"Gd",7,"Typ",1,"Gd","Attchd",2002,"Fin",2,586,"TA","TA","Y",199,60,0,0,0,0,NA,NA,NA,0,11,2006,"WD","Normal"
1056,0,3,1,"TA",7,"Typ",1,"TA","Attchd",1976,"Fin",2,478,"TA","TA","Y",0,0,0,0,189,0,NA,"MnPrv",NA,0,5,2008,"COD","Abnorml"
1057,0,2,1,"Gd",6,"Typ",1,"Gd","Attchd",2005,"RFn",2,484,"TA","TA","Y",192,36,0,0,0,0,NA,NA,NA,0,6,2006,"WD","Normal"
1058,1,3,1,"Gd",7,"Typ",1,"Gd","BuiltIn",1994,"Fin",2,467,"TA","TA","Y",168,98,0,0,0,0,NA,NA,NA,0,1,2009,"WD","Normal"
1059,1,3,1,"Ex",10,"Typ",1,"Gd","Attchd",2008,"Fin",3,836,"TA","TA","Y",0,102,0,0,0,0,NA,NA,NA,0,7,2009,"WD","Normal"
